dataset,model,seed,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
cardiotocography,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.820278763254292e-15,1.8473854744238293e-15,1.7986655769115383e-15
cardiotocography,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.7168474607533956e-15,1.7455351185138794e-15,1.69747079018827e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,7.051793452101621e-15,7.067566588472813e-15,7.061890681021856e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,6.635449648602162e-15,6.639985189862829e-15,6.656188600132175e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,6.0672925592398784e-15,6.0822948460254565e-15,6.10160292519518e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,7.395191728945372e-15,7.42167606185343e-15,7.425447805438871e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.153446357800545e-15,8.169851316179567e-15,8.198643919119433e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.406185575303604e-15,8.474796705832655e-15,8.466463390562799e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,6.674929788485365e-15,6.715996451183854e-15,6.719008601470326e-15
cardiotocography,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,7.276662395554451e-15,7.270514865940379e-15,7.297394642118267e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.573073943587713e-15,1.6056617001069475e-15,1.5709051647406438e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,1.109030068976039e-15,1.121020871307719e-15,1.1063391001725867e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0450699514258237e-15,1.0489935789725214e-15,1.0378851385145914e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.54837762998468e-15,1.5709338340420215e-15,1.5356977002247911e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,1.5050000856552403e-15,1.5362114179081437e-15,1.5030642087630429e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.75796706546556e-16,8.817185134859341e-16,8.691468073401971e-16
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,1.401258924545935e-15,1.43333853233139e-15,1.3951863230689578e-15
cardiotocography,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,2.805351693433295e-15,2.8590012679951643e-15,2.812276304959266e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.922545111314237e-15,1.9487924944324298e-15,1.9046287835763965e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.224730134143586e-15,1.2191141048700922e-15,1.212729164439867e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1453551052088549e-15,1.1362487248326989e-15,1.1302459081257236e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,2.029357043287097e-15,2.0441269589341003e-15,1.9977552072979443e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.9189861470837733e-15,1.942416548107916e-15,1.9000466104816706e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,9.901566785028072e-16,9.824205283324857e-16,9.694200158850373e-16
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.820278763254292e-15,1.8473854744238293e-15,1.7986655769115383e-15
cardiotocography,tabm_d,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.7168474607533956e-15,1.7455351185138794e-15,1.69747079018827e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,7.051793452101621e-15,7.067566588472813e-15,7.061890681021856e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,6.635449648602162e-15,6.639985189862829e-15,6.656188600132175e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,6.0672925592398784e-15,6.0822948460254565e-15,6.10160292519518e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,7.395191728945372e-15,7.42167606185343e-15,7.425447805438871e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.153446357800545e-15,8.169851316179567e-15,8.198643919119433e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.406185575303604e-15,8.474796705832655e-15,8.466463390562799e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,6.674929788485365e-15,6.715996451183854e-15,6.719008601470326e-15
cardiotocography,tabm_d,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,7.276662395554451e-15,7.270514865940379e-15,7.297394642118267e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.573073943587713e-15,1.6056617001069475e-15,1.5709051647406438e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,1.109030068976039e-15,1.121020871307719e-15,1.1063391001725867e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0450699514258237e-15,1.0489935789725214e-15,1.0378851385145914e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.54837762998468e-15,1.5709338340420215e-15,1.5356977002247911e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,1.5050000856552403e-15,1.5362114179081437e-15,1.5030642087630429e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.75796706546556e-16,8.817185134859341e-16,8.691468073401971e-16
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,1.401258924545935e-15,1.43333853233139e-15,1.3951863230689578e-15
cardiotocography,catboost,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,2.805351693433295e-15,2.8590012679951643e-15,2.812276304959266e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.922545111314237e-15,1.9487924944324298e-15,1.9046287835763965e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.224730134143586e-15,1.2191141048700922e-15,1.212729164439867e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1453551052088549e-15,1.1362487248326989e-15,1.1302459081257236e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,2.029357043287097e-15,2.0441269589341003e-15,1.9977552072979443e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.9189861470837733e-15,1.942416548107916e-15,1.9000466104816706e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,9.901566785028072e-16,9.824205283324857e-16,9.694200158850373e-16
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.820278763254292e-15,1.8473854744238293e-15,1.7986655769115383e-15
cardiotocography,catboost,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.7168474607533956e-15,1.7455351185138794e-15,1.69747079018827e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,7.051793452101621e-15,7.067566588472813e-15,7.061890681021856e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,6.635449648602162e-15,6.639985189862829e-15,6.656188600132175e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,6.0672925592398784e-15,6.0822948460254565e-15,6.10160292519518e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,7.395191728945372e-15,7.42167606185343e-15,7.425447805438871e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.153446357800545e-15,8.169851316179567e-15,8.198643919119433e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.406185575303604e-15,8.474796705832655e-15,8.466463390562799e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,6.674929788485365e-15,6.715996451183854e-15,6.719008601470326e-15
cardiotocography,catboost,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,7.276662395554451e-15,7.270514865940379e-15,7.297394642118267e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,1.573073943587713e-15,1.6056617001069475e-15,1.5709051647406438e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,1.109030068976039e-15,1.121020871307719e-15,1.1063391001725867e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,1.0450699514258237e-15,1.0489935789725214e-15,1.0378851385145914e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,1.54837762998468e-15,1.5709338340420215e-15,1.5356977002247911e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,1.5050000856552403e-15,1.5362114179081437e-15,1.5030642087630429e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,8.75796706546556e-16,8.817185134859341e-16,8.691468073401971e-16
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,1.401258924545935e-15,1.43333853233139e-15,1.3951863230689578e-15
cardiotocography,catboost,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,2.805351693433295e-15,2.8590012679951643e-15,2.812276304959266e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,1.922545111314237e-15,1.9487924944324298e-15,1.9046287835763965e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,1.224730134143586e-15,1.2191141048700922e-15,1.212729164439867e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,1.1453551052088549e-15,1.1362487248326989e-15,1.1302459081257236e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,2.029357043287097e-15,2.0441269589341003e-15,1.9977552072979443e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,1.9189861470837733e-15,1.942416548107916e-15,1.9000466104816706e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,9.901566785028072e-16,9.824205283324857e-16,9.694200158850373e-16
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,1.820278763254292e-15,1.8473854744238293e-15,1.7986655769115383e-15
cardiotocography,catboost,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,1.7168474607533956e-15,1.7455351185138794e-15,1.69747079018827e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,7.051793452101621e-15,7.067566588472813e-15,7.061890681021856e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,6.635449648602162e-15,6.639985189862829e-15,6.656188600132175e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,6.0672925592398784e-15,6.0822948460254565e-15,6.10160292519518e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,7.395191728945372e-15,7.42167606185343e-15,7.425447805438871e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,8.153446357800545e-15,8.169851316179567e-15,8.198643919119433e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,8.406185575303604e-15,8.474796705832655e-15,8.466463390562799e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,6.674929788485365e-15,6.715996451183854e-15,6.719008601470326e-15
cardiotocography,catboost,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,7.276662395554451e-15,7.270514865940379e-15,7.297394642118267e-15
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,2.2132711988405708e-14,2.2737372936390153e-14,2.207190630845388e-14
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,2.833836629762677e-15,2.9122539152153535e-15,2.9741583698364546e-15
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,2.5451811750952984e-14,2.6143080849830223e-14,2.5312392637271942e-14
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,4.77012626415864e-15,4.828387123247291e-15,5.330025347877805e-15
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,2.202181890613976e-14,2.262329765526209e-14,2.1892148606771863e-14
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,3.950839920907267e-15,4.101294511689104e-15,4.0585370678618844e-15
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,2.5688325068586553e-14,2.6377584973418397e-14,2.5712432411313625e-14
first-order-theorem-proving,controlled_mlp,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,3.1479770901708705e-15,3.2906100323076375e-15,3.1915521717152526e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,3.543316751442591e-15,3.64477551934368e-15,4.491648891156219e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,2.5754717435833085e-15,2.6398012082991676e-15,3.0154383512530395e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,2.5363615958553214e-15,2.6098474611420036e-15,2.923303022536266e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,3.927469106423361e-15,4.055564967459084e-15,4.160458805711519e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,2.093995509562399e-15,2.1880822487707033e-15,2.2026440926801497e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,4.0316252968465274e-15,4.1714048448837336e-15,4.361382367836833e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,2.6972864671046864e-15,2.8029927227668615e-15,3.832136029341427e-15
first-order-theorem-proving,controlled_mlp,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,2.626817566773215e-15,2.71556944163947e-15,2.7827115536156946e-15
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.328881033271439e-14,1.3103985841600393e-14,1.3323066509465973e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,1.378215973734736e-14,1.3646819335067769e-14,1.383778126955155e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,1.1829538293098016e-14,1.1709283512137628e-14,1.1864842581749651e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,1.1851983344564206e-14,1.1734127843566353e-14,1.191177472072212e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.3473408001644343e-14,1.3373699512305024e-14,1.3525345006638618e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,1.4216008165541648e-14,1.4039027222654772e-14,1.4258049917281817e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.2182321476135374e-14,1.2056247652058051e-14,1.2226703925085552e-14
first-order-theorem-proving,controlled_mlp,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,1.3937757332636231e-14,1.3814191701014295e-14,1.4006837120470175e-14
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,2.2132711988405708e-14,2.2737372936390153e-14,2.207190630845388e-14
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,2.833836629762677e-15,2.9122539152153535e-15,2.9741583698364546e-15
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,2.5451811750952984e-14,2.6143080849830223e-14,2.5312392637271942e-14
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,4.77012626415864e-15,4.828387123247291e-15,5.330025347877805e-15
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,2.202181890613976e-14,2.262329765526209e-14,2.1892148606771863e-14
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,3.950839920907267e-15,4.101294511689104e-15,4.0585370678618844e-15
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,2.5688325068586553e-14,2.6377584973418397e-14,2.5712432411313625e-14
first-order-theorem-proving,controlled_mlp,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,3.1479770901708705e-15,3.2906100323076375e-15,3.1915521717152526e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,3.543316751442591e-15,3.64477551934368e-15,4.491648891156219e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,2.5754717435833085e-15,2.6398012082991676e-15,3.0154383512530395e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,2.5363615958553214e-15,2.6098474611420036e-15,2.923303022536266e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,3.927469106423361e-15,4.055564967459084e-15,4.160458805711519e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,2.093995509562399e-15,2.1880822487707033e-15,2.2026440926801497e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,4.0316252968465274e-15,4.1714048448837336e-15,4.361382367836833e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,2.6972864671046864e-15,2.8029927227668615e-15,3.832136029341427e-15
first-order-theorem-proving,controlled_mlp,1,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,2.626817566773215e-15,2.71556944163947e-15,2.7827115536156946e-15
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.328881033271439e-14,1.3103985841600393e-14,1.3323066509465973e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,1.378215973734736e-14,1.3646819335067769e-14,1.383778126955155e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,1.1829538293098016e-14,1.1709283512137628e-14,1.1864842581749651e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,1.1851983344564206e-14,1.1734127843566353e-14,1.191177472072212e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.3473408001644343e-14,1.3373699512305024e-14,1.3525345006638618e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,1.4216008165541648e-14,1.4039027222654772e-14,1.4258049917281817e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.2182321476135374e-14,1.2056247652058051e-14,1.2226703925085552e-14
first-order-theorem-proving,controlled_mlp,1,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,1.3937757332636231e-14,1.3814191701014295e-14,1.4006837120470175e-14
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,2.2132711988405708e-14,2.2737372936390153e-14,2.207190630845388e-14
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,2.833836629762677e-15,2.9122539152153535e-15,2.9741583698364546e-15
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,2.5451811750952984e-14,2.6143080849830223e-14,2.5312392637271942e-14
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,4.77012626415864e-15,4.828387123247291e-15,5.330025347877805e-15
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,2.202181890613976e-14,2.262329765526209e-14,2.1892148606771863e-14
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,3.950839920907267e-15,4.101294511689104e-15,4.0585370678618844e-15
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,2.5688325068586553e-14,2.6377584973418397e-14,2.5712432411313625e-14
first-order-theorem-proving,tabm_d,0,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m7,True,3.1479770901708705e-15,3.2906100323076375e-15,3.1915521717152526e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m0,True,3.543316751442591e-15,3.64477551934368e-15,4.491648891156219e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m1,True,2.5754717435833085e-15,2.6398012082991676e-15,3.0154383512530395e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m2,True,2.5363615958553214e-15,2.6098474611420036e-15,2.923303022536266e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m3,True,3.927469106423361e-15,4.055564967459084e-15,4.160458805711519e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m4,True,2.093995509562399e-15,2.1880822487707033e-15,2.2026440926801497e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m5,True,4.0316252968465274e-15,4.1714048448837336e-15,4.361382367836833e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m6,True,2.6972864671046864e-15,2.8029927227668615e-15,3.832136029341427e-15
first-order-theorem-proving,tabm_d,0,RankAdaptiveGram,rank_adaptive_gram__orthogonal_all__m7,True,2.626817566773215e-15,2.71556944163947e-15,2.7827115536156946e-15
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m0,True,1.328881033271439e-14,1.3103985841600393e-14,1.3323066509465973e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m1,True,1.378215973734736e-14,1.3646819335067769e-14,1.383778126955155e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m2,True,1.1829538293098016e-14,1.1709283512137628e-14,1.1864842581749651e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m3,True,1.1851983344564206e-14,1.1734127843566353e-14,1.191177472072212e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m4,True,1.3473408001644343e-14,1.3373699512305024e-14,1.3525345006638618e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m5,True,1.4216008165541648e-14,1.4039027222654772e-14,1.4258049917281817e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m6,True,1.2182321476135374e-14,1.2056247652058051e-14,1.2226703925085552e-14
first-order-theorem-proving,tabm_d,0,PCA-canonicalization,pca__v1__orthogonal_all__m7,True,1.3937757332636231e-14,1.3814191701014295e-14,1.4006837120470175e-14
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m0,True,2.2132711988405708e-14,2.2737372936390153e-14,2.207190630845388e-14
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m1,True,2.833836629762677e-15,2.9122539152153535e-15,2.9741583698364546e-15
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m2,True,2.5451811750952984e-14,2.6143080849830223e-14,2.5312392637271942e-14
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m3,True,4.77012626415864e-15,4.828387123247291e-15,5.330025347877805e-15
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m4,True,2.202181890613976e-14,2.262329765526209e-14,2.1892148606771863e-14
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m5,True,3.950839920907267e-15,4.101294511689104e-15,4.0585370678618844e-15
first-order-theorem-proving,tabm_d,1,GramAnchor-m16,gram_anchor__pivot_tie_v2__orthogonal_all__m6,True,2.5688325068586553e-14,2.6377584973418397e-14,2.5712432411313625e-14
