panel,dataset,problem_type,model,seed,method,split,alpha,raw_fallback,raw_disagreement,method_disagreement,disagreement_reduction,maximum_coordinate_error,median_empirical_rank,median_anchor_count,total_coordinate_dimension,maximum_reconstruction_error,fit_seconds,raw_loss,method_loss,trivial_loss,absolute_task_difference,relative_task_difference,safety_denominator,normalized_excess_risk,denominator_sensitive
development,satimage,classification,tabm_d,0,SafeRankGram-t01,test,0.75,False,0.027920242095130804,0.006980060614936533,0.7499999967352062,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.4955212699715048,0.25662036942079414,0.24001200515475735,1.7213411230528803,-0.01660836426603679,-0.06471958677139603,1.4647207536320863,-0.011338928751335586,False
development,satimage,classification,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.02567179063263522,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.45442947396077216,0.20723970884224413,0.2224548768188175,1.7213411230528801,0.01521516797657338,0.07341820764743273,1.514101414210636,0.010048975474014519,False
development,satimage,classification,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.026981690000117752,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.45442947396077216,0.26211061824671533,0.24922796031472066,1.7213411230528803,-0.012882657931994668,-0.04914969877286193,1.4592305048061651,-0.008828391326499796,False
development,satimage,classification,tabm_d,1,SafeRankGram-t01,validation,0.5,False,0.02567179063263522,0.012835895371268754,0.4999999978594737,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.45442947396077216,0.20723970884224413,0.21329532805469575,1.7213411230528801,0.006055619212451624,0.029220361514121346,1.514101414210636,0.003999480586713982,False
development,satimage,classification,tabm_d,1,SafeRankGram-t01,test,0.5,False,0.026981690000117752,0.013490844928858287,0.5000000026388484,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.45442947396077216,0.26211061824671533,0.2520596770055882,1.7213411230528803,-0.010050941241127154,-0.038346181121386554,1.4592305048061651,-0.006887836574155402,False
development,satimage,classification,resnet_tabular,0,RankAdaptiveGram,validation,1.0,False,0.07601386073906696,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.28753695799969137,0.21132831897316284,0.23548827175492595,1.7213411230528801,0.02415995278176311,0.11432425573229137,1.5100128040797172,0.015999833058692164,False
development,satimage,classification,resnet_tabular,0,RankAdaptiveGram,test,1.0,False,0.08166741594119528,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.28753695799969137,0.2766818846173601,0.265137168880583,1.7213411230528803,-0.011544715736777122,-0.041725593103946794,1.4446592384355204,-0.007991307174472065,False
development,satimage,classification,resnet_tabular,0,SafeRankGram-t01,validation,0.5,False,0.07601386073906696,0.03800693026574388,0.5000000013654036,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.28753695799969137,0.21132831897316284,0.2081305224403781,1.7213411230528801,-0.0031977965327847357,-0.015131888373137689,1.5100128040797172,-0.0021177280908777755,False
development,satimage,classification,resnet_tabular,0,SafeRankGram-t01,test,0.5,False,0.08166741594119528,0.04083370818288483,0.49999999740058887,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.28753695799969137,0.2766818846173601,0.25560061590420247,1.7213411230528803,-0.02108126871315763,-0.07619316581680863,1.4446592384355204,-0.014592554529320966,False
development,satimage,classification,resnet_tabular,1,RankAdaptiveGram,validation,1.0,False,0.07414672024204158,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.22003990202210844,0.2185059886450928,0.22234227593595865,1.7213411230528801,0.003836287290865853,0.017556897706345807,1.5028351344077873,0.0025527000287876517,False
development,satimage,classification,resnet_tabular,1,RankAdaptiveGram,test,1.0,False,0.09000118409319353,0.0,1.0,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.22003990202210844,0.3053986991687167,0.2787137440216976,1.7213411230528803,-0.02668495514701913,-0.08737743552822763,1.4159424238841636,-0.01884607360927706,False
development,satimage,classification,resnet_tabular,1,SafeRankGram-t01,validation,0.75,False,0.07414672024204158,0.0185366803925488,0.7499999955218734,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.22003990202210844,0.2185059886450928,0.21010102868899067,1.7213411230528801,-0.008404959956102132,-0.03846558169054965,1.5028351344077873,-0.0055927358654775,False
development,satimage,classification,resnet_tabular,1,SafeRankGram-t01,test,0.75,False,0.09000118409319353,0.022500295999261764,0.75000000026707,1.1466622696044517e-15,8.0,8.0,288,1.187719813017248e-13,0.22003990202210844,0.3053986991687167,0.25744921249031594,1.7213411230528803,-0.047949486678400766,-0.1570061916076178,1.4159424238841636,-0.03386400878283413,False
development,space-ga,regression,controlled_mlp,0,RankAdaptiveGram,validation,1.0,False,0.3414176955011069,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.40631427289918065,0.13315468666456673,0.11573161922314863,0.19926366369044726,-0.017423067441418097,-0.13084832293818524,0.06610897702588053,-0.26355070408361125,False
development,space-ga,regression,controlled_mlp,0,RankAdaptiveGram,test,1.0,False,0.38595080250030683,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.40631427289918065,0.11679322209821488,0.10584620305263531,0.18712234365541708,-0.01094701904557957,-0.09372991727528415,0.0703291215572022,-0.15565414160158123,False
development,space-ga,regression,controlled_mlp,0,SafeRankGram-t01,validation,1.0,False,0.3414176955011069,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.40631427289918065,0.13315468666456673,0.11573161922314863,0.19926366369044726,-0.017423067441418097,-0.13084832293818524,0.06610897702588053,-0.26355070408361125,False
development,space-ga,regression,controlled_mlp,0,SafeRankGram-t01,test,1.0,False,0.38595080250030683,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.40631427289918065,0.11679322209821488,0.10584620305263531,0.18712234365541708,-0.01094701904557957,-0.09372991727528415,0.0703291215572022,-0.15565414160158123,False
development,space-ga,regression,controlled_mlp,1,RankAdaptiveGram,validation,1.0,False,0.18858175701375052,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.5018342749681324,0.11637183593628146,0.11241084550707754,0.19926366369044726,-0.00396099042920392,-0.034037363055548345,0.0828918277541658,-0.04778505356343596,False
development,space-ga,regression,controlled_mlp,1,RankAdaptiveGram,test,1.0,False,0.22157588322855082,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.5018342749681324,0.09856794582818072,0.10091437604863374,0.18712234365541708,0.0023464302204530135,0.023805205645080672,0.08855439782723636,0.026497049023253935,False
development,space-ga,regression,controlled_mlp,1,SafeRankGram-t01,validation,0.75,False,0.18858175701375052,0.04714543925343763,0.75,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.5018342749681324,0.11637183593628146,0.11178439651877252,0.19926366369044726,-0.004587439417508943,-0.03942052972353862,0.0828918277541658,-0.05534248118058173,False
development,space-ga,regression,controlled_mlp,1,SafeRankGram-t01,test,0.75,False,0.22157588322855082,0.055393970807137705,0.75,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.5018342749681324,0.09856794582818072,0.0985180217564553,0.18712234365541708,-4.992407172542401e-05,-0.000506493985503659,0.08855439782723636,-0.0005637672769546974,False
development,space-ga,regression,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.08310138378383167,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.32856526086106896,0.12688946818912877,0.12346471152807549,0.19926366369044726,-0.0034247566610532826,-0.026990078135946494,0.07237419550131849,-0.04732013443922691,False
development,space-ga,regression,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.09276032241651612,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.32856526086106896,0.10573746788440574,0.10287425058679085,0.18712234365541708,-0.0028632172976148923,-0.027078549873588965,0.08138487577101133,-0.03518119638925281,False
development,space-ga,regression,tabm_d,0,SafeRankGram-t01,validation,0.75,False,0.08310138378383167,0.020775345945957917,0.75,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.32856526086106896,0.12688946818912877,0.122844635478599,0.19926366369044726,-0.004044832710529772,-0.03187681978854973,0.07237419550131849,-0.05588777439959363,False
development,space-ga,regression,tabm_d,0,SafeRankGram-t01,test,0.75,False,0.09276032241651612,0.02319008060412903,0.75,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.32856526086106896,0.10573746788440574,0.10164459699313715,0.18712234365541708,-0.004092870891268599,-0.0387078579916724,0.08138487577101133,-0.050290313187729266,False
development,space-ga,regression,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.07248807875010019,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3239655438810587,0.1261075440549867,0.12243062801436878,0.19926366369044726,-0.003676916040617914,-0.0291569871427729,0.07315611963546056,-0.050261222970000484,False
development,space-ga,regression,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.08837329963881185,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3239655438810587,0.10454985083810502,0.10164240039352344,0.18712234365541708,-0.002907450444581572,-0.027809226137335635,0.08257249281731206,-0.03521088373841608,False
development,space-ga,regression,tabm_d,1,SafeRankGram-t01,validation,1.0,False,0.07248807875010019,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3239655438810587,0.1261075440549867,0.12243062801436878,0.19926366369044726,-0.003676916040617914,-0.0291569871427729,0.07315611963546056,-0.050261222970000484,False
development,space-ga,regression,tabm_d,1,SafeRankGram-t01,test,1.0,False,0.08837329963881185,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3239655438810587,0.10454985083810502,0.10164240039352344,0.18712234365541708,-0.002907450444581572,-0.027809226137335635,0.08257249281731206,-0.03521088373841608,False
development,space-ga,regression,resnet_tabular,0,RankAdaptiveGram,validation,1.0,False,0.24608592947984007,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3211438988801092,0.11715646106435064,0.12311852713278446,0.19926366369044726,0.005962066068433816,0.050889776067570246,0.08210720262609662,0.07261319199466744,False
development,space-ga,regression,resnet_tabular,0,RankAdaptiveGram,test,1.0,False,0.2591538682517167,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3211438988801092,0.10617413653685337,0.10506648030700984,0.18712234365541708,-0.0011076562298435316,-0.01043244867321394,0.08094820711856371,-0.013683517761192202,False
development,space-ga,regression,resnet_tabular,0,SafeRankGram-t01,validation,0.0,True,0.24608592947984007,0.24608592947984007,0.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3211438988801092,0.11715646106435064,0.11715646106435064,0.19926366369044726,0.0,0.0,0.08210720262609662,0.0,False
development,space-ga,regression,resnet_tabular,0,SafeRankGram-t01,test,0.0,True,0.2591538682517167,0.2591538682517167,0.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.3211438988801092,0.10617413653685337,0.10617413653685337,0.18712234365541708,0.0,0.0,0.08094820711856371,0.0,False
development,space-ga,regression,resnet_tabular,1,RankAdaptiveGram,validation,1.0,False,0.20075049513647433,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.4113753337878734,0.12053736170153499,0.11939725486806527,0.19926366369044726,-0.0011401068334697256,-0.009458534825847336,0.07872630198891227,-0.014481905089741128,False
development,space-ga,regression,resnet_tabular,1,RankAdaptiveGram,test,1.0,False,0.21605986476530747,0.0,1.0,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.4113753337878734,0.10425858719101228,0.09944952522106804,0.18712234365541708,-0.004809061969944239,-0.046126291363737276,0.0828637564644048,-0.058035770705254404,False
development,space-ga,regression,resnet_tabular,1,SafeRankGram-t01,validation,0.5,False,0.20075049513647433,0.10037525300825309,0.49999997290160647,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.4113753337878734,0.12053736170153499,0.11834641228380893,0.19926366369044726,-0.0021909494177260597,-0.018176517113018566,0.07872630198891227,-0.02782995469588589,False
development,space-ga,regression,resnet_tabular,1,SafeRankGram-t01,test,0.5,False,0.21605986476530747,0.10802992929349431,0.5000000142977015,2.1556352176276532e-15,8.0,8.0,48,1.2316270485308823e-14,0.4113753337878734,0.10425858719101228,0.09953656411935881,0.18712234365541708,-0.004722023071653467,-0.04529145463099594,0.0828637564644048,-0.05698538508427231,False
development,california_housing,regression,controlled_mlp,0,RankAdaptiveGram,validation,1.0,False,0.11997336364472916,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.30095515795983374,61317.246253487836,58934.01123558403,109670.020675679,-2383.235017903804,-0.03886728715851686,48352.77442219116,-0.049288485436112535,False
development,california_housing,regression,controlled_mlp,0,RankAdaptiveGram,test,1.0,False,0.12770834418141713,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.30095515795983374,65288.85728446,64718.943436042544,113685.69177493482,-569.9138484174546,-0.00872911354435828,48396.83449047482,-0.01177584968970691,False
development,california_housing,regression,controlled_mlp,0,SafeRankGram-t01,validation,0.75,False,0.11997336364472916,0.02999334091118229,0.75,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.30095515795983374,61317.246253487836,58806.977820056774,109670.020675679,-2510.2684334310616,-0.04093902754623905,48352.77442219116,-0.05191570625322777,False
development,california_housing,regression,controlled_mlp,0,SafeRankGram-t01,test,0.75,False,0.12770834418141713,0.03192708604535428,0.75,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.30095515795983374,65288.85728446,63952.09278250492,113685.69177493482,-1336.7645019550764,-0.020474619369287874,48396.83449047482,-0.027620907772762916,False
development,california_housing,regression,controlled_mlp,1,RankAdaptiveGram,validation,1.0,False,0.12215761294220426,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.21435104683041573,60603.919194023496,60284.59904313048,109670.020675679,-319.3201508930142,-0.0052689686597777695,49066.1014816555,-0.006507958473374932,False
development,california_housing,regression,controlled_mlp,1,RankAdaptiveGram,test,1.0,False,0.11195556094889753,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.21435104683041573,64520.1255845563,64859.48671839244,113685.69177493482,339.3611338361443,0.005259771749690683,49165.56619037852,0.006902414842983253,False
development,california_housing,regression,controlled_mlp,1,SafeRankGram-t01,validation,0.5,False,0.12215761294220426,0.06107880647110213,0.5,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.21435104683041573,60603.919194023496,59855.5740559106,109670.020675679,-748.345138112898,-0.012348131079065537,49066.1014816555,-0.015251774963060478,False
development,california_housing,regression,controlled_mlp,1,SafeRankGram-t01,test,0.5,False,0.11195556094889753,0.05597778047444876,0.5,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.21435104683041573,64520.1255845563,63835.822472279804,113685.69177493482,-684.3031122764951,-0.010606041232509498,49165.56619037852,-0.013918340930454088,False
development,california_housing,regression,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.16529303717593963,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.4765860259067267,56237.98631293107,56365.14237711358,109670.020675679,127.15606418251264,0.0022610351564681655,53432.03436274793,0.0023797720917615684,False
development,california_housing,regression,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.176023509524579,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.4765860259067267,61213.62526426933,59995.51233232779,113685.69177493482,-1218.1129319415413,-0.01989937577921168,52472.06651066549,-0.02321450274297749,False
development,california_housing,regression,tabm_d,0,SafeRankGram-t01,validation,0.5,False,0.16529303717593963,0.08264651858796981,0.5,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.4765860259067267,56237.98631293107,55917.300378167994,109670.020675679,-320.68593476307433,-0.005702301163107924,53432.03436274793,-0.006001754164663663,False
development,california_housing,regression,tabm_d,0,SafeRankGram-t01,test,0.5,False,0.176023509524579,0.0880117547622895,0.5,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.4765860259067267,61213.62526426933,60136.09492769691,113685.69177493482,-1077.5303365724176,-0.017602785849074307,52472.06651066549,-0.02053531351492319,False
development,california_housing,regression,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.16344575782203788,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.33950853906571865,55525.5602462285,56178.26489509775,109670.020675679,652.7046488692504,0.011755030403562374,54144.4604294505,0.012054874010975061,False
development,california_housing,regression,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.17583388055022026,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.33950853906571865,60757.61536706057,60300.1750963886,113685.69177493482,-457.4402706719702,-0.007528937202495428,52928.07640787425,-0.008642677038682546,False
development,california_housing,regression,tabm_d,1,SafeRankGram-t01,validation,0.25,False,0.16344575782203788,0.12258431836652842,0.25,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.33950853906571865,55525.5602462285,55420.384108865124,109670.020675679,-105.17613736337807,-0.0018941931769256128,54144.4604294505,-0.0019425096589598702,False
development,california_housing,regression,tabm_d,1,SafeRankGram-t01,test,0.25,False,0.17583388055022026,0.1318754104126652,0.2499999999999999,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.33950853906571865,60757.61536706057,60294.72502065004,113685.69177493482,-462.8903464105315,-0.007618639138715854,52928.07640787425,-0.00874564839355594,False
development,california_housing,regression,resnet_tabular,0,RankAdaptiveGram,validation,1.0,False,0.21902424445665708,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.24964245897717774,62892.00742381718,58391.85101168329,109670.020675679,-4500.156412133889,-0.07155370923062127,46778.01325186182,-0.09620238439593792,False
development,california_housing,regression,resnet_tabular,0,RankAdaptiveGram,test,1.0,False,0.23283410701300655,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.24964245897717774,65713.18727065451,64307.40264072016,113685.69177493482,-1405.784629934351,-0.021392732392423935,47972.50450428031,-0.029303965770828597,False
development,california_housing,regression,resnet_tabular,0,SafeRankGram-t01,validation,1.0,False,0.21902424445665708,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.24964245897717774,62892.00742381718,58391.85101168329,109670.020675679,-4500.156412133889,-0.07155370923062127,46778.01325186182,-0.09620238439593792,False
development,california_housing,regression,resnet_tabular,0,SafeRankGram-t01,test,1.0,False,0.23283410701300655,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.24964245897717774,65713.18727065451,64307.40264072016,113685.69177493482,-1405.784629934351,-0.021392732392423935,47972.50450428031,-0.029303965770828597,False
development,california_housing,regression,resnet_tabular,1,RankAdaptiveGram,validation,1.0,False,0.23190472554622785,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.22884566988795996,60734.29844135212,59151.69808768395,109670.020675679,-1582.6003536681674,-0.02605776956815267,48935.72223432688,-0.03234039023864703,False
development,california_housing,regression,resnet_tabular,1,RankAdaptiveGram,test,1.0,False,0.2327121600822795,0.0,1.0,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.22884566988795996,64043.52235558815,63734.687954582616,113685.69177493482,-308.8344010055371,-0.0048222582026453695,49642.16941934667,-0.006221210809638335,False
development,california_housing,regression,resnet_tabular,1,SafeRankGram-t01,validation,0.5,False,0.23190472554622785,0.11595236371904408,0.4999999959210397,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.22884566988795996,60734.29844135212,58276.679327459446,109670.020675679,-2457.6191138926733,-0.04046509430360615,48935.72223432688,-0.050221372070988465,False
development,california_housing,regression,resnet_tabular,1,SafeRankGram-t01,test,0.5,False,0.2327121600822795,0.11635608210359544,0.4999999911373102,1.131946490583555e-15,8.0,8.0,69,4.714140584772471e-13,0.22884566988795996,64043.52235558815,62465.269021895736,113685.69177493482,-1578.253333692417,-0.024643449885993127,49642.16941934667,-0.031792593920710814,False
development,house_16H,regression,controlled_mlp,0,RankAdaptiveGram,validation,1.0,False,0.18299657462503516,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.15678687812760472,39664.90278506632,39912.65099246452,62672.055108214445,247.7482073982028,0.006246030873709315,23007.152323148126,0.01076831256291273,False
development,house_16H,regression,controlled_mlp,0,RankAdaptiveGram,test,1.0,False,0.22277843664492675,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.15678687812760472,35132.52082471339,34418.8957970178,50393.3899336474,-713.6250276955907,-0.02031237756197679,15260.869108934006,-0.046761755349688496,False
development,house_16H,regression,controlled_mlp,0,SafeRankGram-t01,validation,0.0,True,0.18299657462503516,0.18299657462503516,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.15678687812760472,39664.90278506632,39664.90278506632,62672.055108214445,0.0,0.0,23007.152323148126,0.0,False
development,house_16H,regression,controlled_mlp,0,SafeRankGram-t01,test,0.0,True,0.22277843664492675,0.22277843664492675,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.15678687812760472,35132.52082471339,35132.52082471339,50393.3899336474,0.0,0.0,15260.869108934006,0.0,False
development,house_16H,regression,controlled_mlp,1,RankAdaptiveGram,validation,1.0,False,0.1362780423198332,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.1471155029721558,39383.36219148016,40954.6255109596,62672.055108214445,1571.2633194794398,0.039896627206179786,23288.692916734282,0.06746893546569098,False
development,house_16H,regression,controlled_mlp,1,RankAdaptiveGram,test,1.0,False,0.15911234842400518,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.1471155029721558,34917.082595512366,34609.52736965086,50393.3899336474,-307.5552258615062,-0.008808159301975418,15476.307338135033,-0.019872649149559215,False
development,house_16H,regression,controlled_mlp,1,SafeRankGram-t01,validation,0.0,True,0.1362780423198332,0.1362780423198332,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.1471155029721558,39383.36219148016,39383.36219148016,62672.055108214445,0.0,0.0,23288.692916734282,0.0,False
development,house_16H,regression,controlled_mlp,1,SafeRankGram-t01,test,0.0,True,0.15911234842400518,0.15911234842400518,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.1471155029721558,34917.082595512366,34917.082595512366,50393.3899336474,0.0,0.0,15476.307338135033,0.0,False
development,house_16H,regression,tabm_d,0,RankAdaptiveGram,validation,1.0,False,0.21643693261502117,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.3381971379276365,41479.39507019943,41291.87122583323,62672.055108214445,-187.52384436620196,-0.004520891494411573,21192.660038015012,-0.008848527935135329,False
development,house_16H,regression,tabm_d,0,RankAdaptiveGram,test,1.0,False,0.24753848249185778,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.3381971379276365,32600.462808318527,32822.45433881461,50393.3899336474,221.99153049608503,0.0068094594791899814,17792.92712532887,0.012476391823134717,False
development,house_16H,regression,tabm_d,0,SafeRankGram-t01,validation,0.0,True,0.21643693261502117,0.21643693261502117,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.3381971379276365,41479.39507019943,41479.39507019943,62672.055108214445,0.0,0.0,21192.660038015012,0.0,False
development,house_16H,regression,tabm_d,0,SafeRankGram-t01,test,0.0,True,0.24753848249185778,0.24753848249185778,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.3381971379276365,32600.462808318527,32600.462808318527,50393.3899336474,0.0,0.0,17792.92712532887,0.0,False
development,house_16H,regression,tabm_d,1,RankAdaptiveGram,validation,1.0,False,0.19737541723386476,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2818789619486779,41706.9354698743,42101.59179099072,62672.055108214445,394.6563211164248,0.009462606558602045,20965.119638340148,0.018824424946027665,False
development,house_16H,regression,tabm_d,1,RankAdaptiveGram,test,1.0,False,0.24698762611093378,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2818789619486779,33142.88866885011,32940.49366629724,50393.3899336474,-202.3950025528684,-0.006106739957856862,17250.50126479729,-0.011732702687654145,False
development,house_16H,regression,tabm_d,1,SafeRankGram-t01,validation,0.0,True,0.19737541723386476,0.19737541723386476,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2818789619486779,41706.9354698743,41706.9354698743,62672.055108214445,0.0,0.0,20965.119638340148,0.0,False
development,house_16H,regression,tabm_d,1,SafeRankGram-t01,test,0.0,True,0.24698762611093378,0.24698762611093378,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2818789619486779,33142.88866885011,33142.88866885011,50393.3899336474,0.0,0.0,17250.50126479729,0.0,False
development,house_16H,regression,resnet_tabular,0,RankAdaptiveGram,validation,1.0,False,0.21110086526140182,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.27604097686707973,39320.49743640434,41055.069862862634,62672.055108214445,1734.5724264582968,0.04411369488048152,23351.557671810107,0.0742808017707643,False
development,house_16H,regression,resnet_tabular,0,RankAdaptiveGram,test,1.0,False,0.30735513898175804,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.27604097686707973,34679.15116233893,34907.81601146439,50393.3899336474,228.66484912546002,0.006593726820331947,15714.238771308468,0.014551442959041911,False
development,house_16H,regression,resnet_tabular,0,SafeRankGram-t01,validation,0.0,True,0.21110086526140182,0.21110086526140182,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.27604097686707973,39320.49743640434,39320.49743640434,62672.055108214445,0.0,0.0,23351.557671810107,0.0,False
development,house_16H,regression,resnet_tabular,0,SafeRankGram-t01,test,0.0,True,0.30735513898175804,0.30735513898175804,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.27604097686707973,34679.15116233893,34679.15116233893,50393.3899336474,0.0,0.0,15714.238771308468,0.0,False
development,house_16H,regression,resnet_tabular,1,RankAdaptiveGram,validation,1.0,False,0.20667548417465018,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2892667108681053,38525.17066329403,45431.366041627865,62672.055108214445,6906.195378333832,0.17926449797440894,24146.88444492041,0.2860077205441149,False
development,house_16H,regression,resnet_tabular,1,RankAdaptiveGram,test,1.0,False,0.30174305069552365,0.0,1.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2892667108681053,36376.47631561669,35304.376016382164,50393.3899336474,-1072.1002992345238,-0.029472351580525774,14016.91361803071,-0.0764861886467948,False
development,house_16H,regression,resnet_tabular,1,SafeRankGram-t01,validation,0.0,True,0.20667548417465018,0.20667548417465018,0.0,2.0872692133070318e-15,8.0,8.0,117,1.2945398699448497e-12,0.2892667108681053,38525.17066329403,38525.17066329403,62672.055108214445,0.0,0.0,24146.88444492041,0.0,False
