dataset,model,seed,embedding,k,interface,representation_id,shape_match,train_relative_error,validation_relative_error,test_relative_error
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m2,True,1.1080122679517359e-15,1.0836474676864578e-15,1.1607211348188616e-15
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m3,True,6.884148741695788e-16,7.067698777259695e-16,7.0805547830640235e-16
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m4,True,1.333035166066473e-15,1.279311298276216e-15,1.3987696291831126e-15
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m5,True,5.94219564238806e-16,6.082552336054916e-16,6.166612548626917e-16
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m6,True,9.434767365459645e-16,9.694338657246103e-16,9.917506599559657e-16
california_housing,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m7,True,1.7149005832336476e-15,1.7098546856165286e-15,1.806572406209866e-15
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m0,True,8.167019204992731e-16,8.535265526202082e-16,8.580060160349891e-16
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m1,True,7.615065146312699e-16,7.743218503801688e-16,7.939131914707056e-16
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m2,True,1.4566131592276528e-15,1.343949582722569e-15,1.558667864933693e-15
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m3,True,5.855670970879085e-16,6.015633132885431e-16,6.041227790285534e-16
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m4,True,1.986362220553864e-15,1.788173597060355e-15,2.1257792878951607e-15
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m5,True,5.684097659702887e-16,5.864531315146318e-16,5.897159158609724e-16
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m6,True,7.804444308577467e-16,8.039017854808982e-16,8.124009793396163e-16
california_housing,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m7,True,2.0567822357556706e-15,1.839755912290388e-15,2.218579720618108e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m0,True,7.483212577401742e-15,7.546119829130262e-15,7.495160218823436e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m1,True,2.0295440903382043e-15,2.052852567534233e-15,2.0468399600993065e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m2,True,6.8838586994046436e-15,6.953937374883056e-15,6.912394002255834e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m3,True,4.954284492136583e-15,4.982551379454803e-15,4.902589627236438e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m4,True,6.6856444676028145e-15,6.7446056558067765e-15,6.710389343341552e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m5,True,4.9748142805138775e-15,4.988849465793375e-15,4.935123320298695e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m6,True,2.0139692238024733e-15,2.038907730069651e-15,2.0190254039991036e-15
california_housing,controlled_mlp,0,PLE,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k8_embedding_rotated_m7,True,2.439223028007484e-15,2.4709962013553506e-15,2.4707491610173895e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m0,True,1.0559330010410423e-14,1.0575721917160047e-14,1.0592053414180684e-14
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m1,True,1.5613909599304325e-15,1.5796186050612654e-15,1.6074352622684202e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m2,True,9.848011281494914e-15,9.879407765767075e-15,9.908018954506381e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m3,True,6.929229990650838e-15,6.9243296182561854e-15,6.871654669382518e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m4,True,9.463457442600334e-15,9.485575530374896e-15,9.520923153953641e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m5,True,6.7391824157035026e-15,6.7108939766012485e-15,6.6732916146818695e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m6,True,2.40178633353546e-15,2.4120831528986826e-15,2.4147308173968043e-15
california_housing,controlled_mlp,0,PLE,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k8_embedding_rotated_m7,True,2.8203890432486497e-15,2.8497864939936714e-15,2.872548203378639e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m0,True,1.423704602300962e-15,1.4420247960098656e-15,1.454146026378931e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m1,True,1.7092572310543917e-15,1.6969686774858487e-15,1.725522765295245e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m2,True,2.0139229001134122e-15,2.013980464869214e-15,2.04875257413228e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m3,True,3.559542695649745e-15,3.557950718431603e-15,3.616353515683813e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m4,True,1.2623735641638003e-15,1.2508371962722405e-15,1.2831440108856745e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m5,True,1.724175735462131e-15,1.7358782948754775e-15,1.738711259176065e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m6,True,1.811513448522606e-15,1.810858641783101e-15,1.846975981713956e-15
california_housing,controlled_mlp,0,PLE,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k16_embedding_rotated_m7,True,1.2182201391499914e-15,1.2022053179389192e-15,1.2454234979130501e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m0,True,1.481410145175044e-15,1.501640295736581e-15,1.5058942096172675e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m1,True,1.7785367826341467e-15,1.7671239452793227e-15,1.7869283371020693e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m2,True,2.095551149449522e-15,2.0972414824226173e-15,2.121660811470876e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m3,True,3.703817950013586e-15,3.705041816080714e-15,3.745047416426518e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m4,True,1.3135400433001533e-15,1.3025487096518087e-15,1.3288068055376217e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m5,True,1.794059963316955e-15,1.8076421454695224e-15,1.8005861652764206e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m6,True,1.8849376453691643e-15,1.8857222940330875e-15,1.9127036664201096e-15
california_housing,controlled_mlp,0,PLE,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k16_embedding_rotated_m7,True,1.267596993278422e-15,1.2519063154539113e-15,1.2897439459356066e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m0,True,1.4406132750795765e-15,1.4159501979211555e-15,1.4525305831385609e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m1,True,2.7280580047562167e-15,2.689295548343511e-15,2.7671621800458354e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m2,True,1.4365799163557288e-15,1.438230190961325e-15,1.461151130824019e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m3,True,1.2928763701590447e-15,1.285395246715926e-15,1.3236290890871287e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m4,True,1.9922223930379647e-15,1.906252570373502e-15,2.052452372546668e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m5,True,1.7375648824994928e-15,1.7394221653024356e-15,1.7506522396442631e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m6,True,1.4340556891271584e-15,1.424018693103892e-15,1.4553225667627392e-15
california_housing,controlled_mlp,0,PLE,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k32_embedding_rotated_m7,True,1.8363025314829144e-15,1.8311849010245373e-15,1.8604235088261747e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m0,True,2.133315420319493e-15,2.096592305650997e-15,2.0376950713048107e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m1,True,2.392594289622197e-15,2.374160604678026e-15,2.4226979499478568e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m2,True,2.667452553715408e-15,2.7131223145719102e-15,2.7435893247160663e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m3,True,2.1721826819734796e-15,2.244422339632769e-15,2.2790098391321417e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m4,True,2.9982064298427995e-15,3.179997836836298e-15,3.2636937714599197e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m5,True,1.9167312340220504e-15,1.9234866410508075e-15,1.924400429494775e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m6,True,1.942288544881111e-15,1.9241233962380186e-15,1.9519905998712913e-15
california_housing,controlled_mlp,0,PLE,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k32_embedding_rotated_m7,True,2.0270282158701046e-15,2.0144167703019948e-15,2.0466529099532116e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m0,True,1.4059533162515926e-15,1.4354662292914243e-15,1.4127695592686867e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m1,True,1.0570131906039277e-15,1.092187093004818e-15,1.0580735454358863e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m2,True,1.0121815547172126e-15,1.042700071309988e-15,1.0190133292535358e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m3,True,8.331403751853597e-16,8.58450369958251e-16,8.268405163551777e-16
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m4,True,1.0864948434392308e-15,1.1118836750679422e-15,1.0848598852572606e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m5,True,8.199776888574534e-16,8.282306995455827e-16,8.172718631412448e-16
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m6,True,1.0024538205289287e-15,1.0233757058123852e-15,1.0048294598388993e-15
california_housing,controlled_mlp,0,RBF,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k4_embedding_rotated_m7,True,9.843763326299014e-16,1.013563660012043e-15,9.912297388114876e-16
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m0,True,8.865723661072351e-16,9.67358466212765e-16,9.19378686625547e-16
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m1,True,1.0904216355745796e-15,1.1928797336348518e-15,1.1223398015823302e-15
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m2,True,1.1222372336012001e-15,1.2382868739284954e-15,1.1650594752169168e-15
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m3,True,1.1044738662399955e-15,1.214455948765147e-15,1.131942292492158e-15
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m4,True,1.2454662267876095e-15,1.3456437280196091e-15,1.2719880156272505e-15
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m5,True,9.510778601095752e-16,1.014263914589078e-15,9.79514362862881e-16
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m6,True,1.3518723973733653e-15,1.4531329438004408e-15,1.3886333662174236e-15
california_housing,controlled_mlp,0,RBF,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k4_embedding_rotated_m7,True,1.0357889343215587e-15,1.1257805291142907e-15,1.0841740125410287e-15
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m0,True,7.96468855508082e-16,8.164747640187924e-16,8.114298621938179e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m1,True,6.959535533494616e-16,7.116873929656217e-16,7.160739092733546e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m2,True,8.000323001668703e-16,8.299772117821142e-16,8.149731206072625e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m3,True,6.618839428928738e-16,6.772130653741892e-16,6.803840132519335e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m4,True,7.517085241850028e-16,7.422996147900384e-16,7.623906012078595e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m5,True,5.867212237385633e-16,5.910307545635233e-16,6.049273988485378e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m6,True,7.173391363922814e-16,7.370585441396935e-16,7.400246306693565e-16
california_housing,controlled_mlp,0,RBF,8,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k8_embedding_rotated_m7,True,6.520848146022427e-16,6.602543440979257e-16,6.71340709085522e-16
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m0,True,1.0399528849595038e-15,1.091626701332765e-15,1.0747173117990483e-15
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m1,True,9.21439970425296e-16,9.596377094021635e-16,9.594123234990925e-16
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m2,True,1.069714577996958e-15,1.1359121293483068e-15,1.1008825047807554e-15
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m3,True,8.301455488998936e-16,8.676184888983029e-16,8.637654624549457e-16
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m4,True,1.0097567963379028e-15,1.0130063712227046e-15,1.0348950910541288e-15
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m5,True,7.249584373733445e-16,7.418439175995763e-16,7.580520547341478e-16
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m6,True,9.553012580789156e-16,1.0049274915320558e-15,9.999130671029243e-16
california_housing,controlled_mlp,0,RBF,8,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k8_embedding_rotated_m7,True,8.406205507533593e-16,8.659566259986872e-16,8.770268440269432e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m0,True,8.834358313763582e-16,8.872703260060892e-16,9.03381685521727e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m1,True,8.766555287559301e-16,9.091391238706612e-16,9.079854011593017e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m2,True,9.738163877071543e-16,9.895666582407487e-16,1.0029844888590746e-15
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m3,True,9.092164511772444e-16,9.086342743420148e-16,9.166557178654871e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m4,True,1.3473320441671261e-15,1.3769618801802425e-15,1.3868559405832186e-15
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m5,True,8.97463132494521e-16,9.19317562292449e-16,9.182646259700307e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m6,True,8.428476426990708e-16,8.682985012095731e-16,8.531015450453836e-16
california_housing,controlled_mlp,0,RBF,16,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k16_embedding_rotated_m7,True,8.181794687646083e-16,8.268518910013959e-16,8.395541931247863e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m0,True,9.22350129017051e-16,9.294051989261177e-16,9.395629006078267e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m1,True,9.155063159457293e-16,9.52604412234585e-16,9.446307379773236e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m2,True,1.0168758751072543e-15,1.036793534324947e-15,1.0433645355007163e-15
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m3,True,9.493449507048059e-16,9.519074233038422e-16,9.535128396071051e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m4,True,1.406938116661533e-15,1.4426751345357176e-15,1.4427435146261123e-15
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m5,True,9.37082807102255e-16,9.630391857502818e-16,9.551552013770332e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m6,True,8.782619884302771e-16,9.078248518587982e-16,8.855753899409577e-16
california_housing,controlled_mlp,0,RBF,16,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k16_embedding_rotated_m7,True,8.542776969973709e-16,8.661618063771788e-16,8.732964421021024e-16
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m0,True,1.002671129432254e-15,1.0566825930353823e-15,1.018244271553132e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m1,True,1.1244452258773151e-15,1.184764583070236e-15,1.1347694828079029e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m2,True,9.546364597459477e-16,1.0019269075410547e-15,9.633769697761708e-16
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m3,True,1.0677209547191313e-15,1.1214924843390292e-15,1.0918474959709738e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m4,True,1.1144164307415789e-15,1.1481229362014855e-15,1.122229592912161e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m5,True,1.0906903872234014e-15,1.1379721499908585e-15,1.1328403939623278e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m6,True,1.1626720570884549e-15,1.192467265576901e-15,1.190174117651978e-15
california_housing,controlled_mlp,0,RBF,32,Gram-after-embedding,gram_anchor__pivot_tie_v2__rbf_k32_embedding_rotated_m7,True,1.0655078260720368e-15,1.1065169555886936e-15,1.0855524178746648e-15
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m0,True,8.486839261231219e-16,8.7147206621576e-16,8.473423788204981e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m1,True,9.382937916897422e-16,9.657175632375272e-16,9.344392826794656e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m2,True,8.028796354307599e-16,8.263212388482522e-16,8.000586717610558e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m3,True,8.947549685185972e-16,9.18672870397669e-16,8.995069605018014e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m4,True,9.722299407467606e-16,9.752236222659574e-16,9.615245140795773e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m5,True,9.06041738946708e-16,9.270235826943124e-16,9.229418791127295e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m6,True,9.853735103705128e-16,9.92361629095002e-16,9.899297226155253e-16
california_housing,controlled_mlp,0,RBF,32,RankAdaptiveGram-after-embedding,rank_adaptive_gram__rbf_k32_embedding_rotated_m7,True,8.811378373866589e-16,8.984143623319304e-16,8.843204923030672e-16
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m0,True,1.2464835587399129e-15,1.2834663156815808e-15,1.2467787041155652e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m1,True,2.308117453533587e-15,2.3791498874847853e-15,2.2968190704957903e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m2,True,3.885270361189522e-15,4.01909309194633e-15,3.943860070181935e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m3,True,1.5205900926896241e-15,1.5861110494409083e-15,1.5524926429292733e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m4,True,9.212588001443635e-15,9.645275938464143e-15,9.4334003476687e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m5,True,4.4786321454241835e-15,4.669021261273987e-15,4.5722490052955155e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m6,True,6.603458056989987e-15,6.93083118472677e-15,6.756167073259626e-15
phoneme,controlled_mlp,0,PLE,4,Gram-after-embedding,gram_anchor__pivot_tie_v2__ple_k4_embedding_rotated_m7,True,5.0933062186259485e-15,5.35455335447531e-15,5.212458391014997e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m0,True,1.2626276687438287e-15,1.2624950519036947e-15,1.2057879950651421e-15
phoneme,controlled_mlp,0,PLE,4,RankAdaptiveGram-after-embedding,rank_adaptive_gram__ple_k4_embedding_rotated_m1,True,2.1755013062417334e-15,2.0911395322945037e-15,1.945094964114442e-15
