task,seed,model,k,loss,method,metric,metric_name,score,test_max_simplex_error,test_minimum_weight,test_objective_nonincrease_fraction,test_optimized_objective,test_uniform_objective,validation_loss,validation_max_simplex_error,validation_minimum_weight,validation_objective_nonincrease_fraction,validation_optimized_objective,validation_uniform_objective,model_score,model_metric,score_gain_vs_model,rmse_change_vs_model
S2_global,20261008,ModernNCA,,0.2244505131874409,distance_model,0.2244505131874409,standardized_rmse,-0.2244505131874409,,,,,,,,,,,,-0.2244505131874409,0.2244505131874409,0.0,0.0
S2_global,20261008,ModernNCA,64.0,0.221408062093565,aggregate_exact,0.221408062093565,standardized_rmse,-0.221408062093565,1.6391277313232422e-07,0.0,1.0,0.000827984549687244,0.0011541923158802092,0.22265518082592903,1.9371509552001953e-07,0.0,1.0,0.0008397947967750952,0.0012168364191893488,-0.2244505131874409,0.2244505131874409,0.003042451093875881,-0.003042451093875881
S2_global,20261008,ModernNCA,64.0,0.22393860956366424,aggregate_estimated,0.22393860956366424,standardized_rmse,-0.22393860956366424,1.7881393432617188e-07,0.0,1.0,0.0018598857277538627,0.003746589121874422,0.22465427357385057,1.4901161193847656e-07,0.0,1.0,0.0019178657094016671,0.0038128349115140736,-0.2244505131874409,0.2244505131874409,0.0005119036237766494,-0.0005119036237766494
S2_global,20261008,ModernNCA,,0.27665930699078284,direct_estimated_proxy,0.27665930699078284,standardized_rmse,-0.27665930699078284,,,,,,,,,,,,-0.2244505131874409,0.2244505131874409,-0.05220879380334195,0.05220879380334195
S2_global,20261001,TabR,,0.24139528657785908,distance_model,0.24139528657785908,standardized_rmse,-0.24139528657785908,,,,,,,,,,,,-0.24139528657785908,0.24139528657785908,0.0,0.0
S2_global,20261001,TabR,64.0,0.21874171855403238,aggregate_exact,0.21874171855403238,standardized_rmse,-0.21874171855403238,1.9371509552001953e-07,0.0,1.0,0.0008459995297016576,0.002648050372954458,0.22252188012717,1.9371509552001953e-07,0.0,1.0,0.0008571781654609367,0.0027689749258570373,-0.24139528657785908,0.24139528657785908,0.022653568023826703,-0.022653568023826703
S2_global,20261001,TabR,64.0,0.22298487433684527,aggregate_estimated,0.22298487433684527,standardized_rmse,-0.22298487433684527,2.2351741790771484e-07,0.0,1.0,0.0015805830771569163,0.0046968437964096665,0.22831548509017782,2.086162567138672e-07,0.0,1.0,0.0016271819185931236,0.004791312385350466,-0.24139528657785908,0.24139528657785908,0.018410412241013807,-0.018410412241013807
S2_global,20261001,TabR,,0.260914338847958,direct_estimated_proxy,0.260914338847958,standardized_rmse,-0.260914338847958,,,,,,,,,,,,-0.24139528657785908,0.24139528657785908,-0.019519052270098924,0.019519052270098924
S2_global,20261002,TabR,,0.2612363397153749,distance_model,0.2612363397153749,standardized_rmse,-0.2612363397153749,,,,,,,,,,,,-0.2612363397153749,0.2612363397153749,0.0,0.0
S2_global,20261002,TabR,64.0,0.21965767671663194,aggregate_exact,0.21965767671663194,standardized_rmse,-0.21965767671663194,1.6391277313232422e-07,0.0,1.0,0.0008558374538552016,0.004004677524790168,0.2252812949739928,2.086162567138672e-07,0.0,1.0,0.0008611584344180301,0.0045563161838799715,-0.2612363397153749,0.2612363397153749,0.041578662998742966,-0.041578662998742966
S2_global,20261002,TabR,32.0,0.22518045906321715,aggregate_estimated,0.22518045906321715,standardized_rmse,-0.22518045906321715,1.1920928955078125e-07,0.0,1.0,0.0031788471387699246,0.005388138699345291,0.22975663217725115,1.1920928955078125e-07,0.0,1.0,0.0033153074327856302,0.005692701204679906,-0.2612363397153749,0.2612363397153749,0.03605588065215776,-0.03605588065215776
S2_global,20261002,TabR,,0.2925587794720487,direct_estimated_proxy,0.2925587794720487,standardized_rmse,-0.2925587794720487,,,,,,,,,,,,-0.2612363397153749,0.2612363397153749,-0.031322439756673814,0.031322439756673814
S2_global,20261003,TabR,,0.25260592406877247,distance_model,0.25260592406877247,standardized_rmse,-0.25260592406877247,,,,,,,,,,,,-0.25260592406877247,0.25260592406877247,0.0,0.0
S2_global,20261003,TabR,64.0,0.23073459277876632,aggregate_exact,0.23073459277876632,standardized_rmse,-0.23073459277876632,2.384185791015625e-07,0.0,1.0,0.0008345623791683465,0.002090955531457439,0.2141215756002234,1.9371509552001953e-07,0.0,1.0,0.0008429159206571057,0.0021030670613981783,-0.25260592406877247,0.25260592406877247,0.021871331290006152,-0.021871331290006152
S2_global,20261003,TabR,64.0,0.23594380459715592,aggregate_estimated,0.23594380459715592,standardized_rmse,-0.23594380459715592,2.086162567138672e-07,0.0,1.0,0.001684746821410954,0.004482729884330183,0.21842501097177658,1.7881393432617188e-07,0.0,1.0,0.0016631751204840839,0.004459868359845132,-0.25260592406877247,0.25260592406877247,0.016662119471616554,-0.016662119471616554
S2_global,20261003,TabR,,0.27972015399479333,direct_estimated_proxy,0.27972015399479333,standardized_rmse,-0.27972015399479333,,,,,,,,,,,,-0.25260592406877247,0.25260592406877247,-0.02711422992602086,0.02711422992602086
S2_global,20261004,TabR,,0.24234110691147043,distance_model,0.24234110691147043,standardized_rmse,-0.24234110691147043,,,,,,,,,,,,-0.24234110691147043,0.24234110691147043,0.0,0.0
S2_global,20261004,TabR,64.0,0.21545981560166771,aggregate_exact,0.21545981560166771,standardized_rmse,-0.21545981560166771,2.086162567138672e-07,0.0,1.0,0.0008104115113383159,0.0014460427919402719,0.2226695952949372,1.341104507446289e-07,0.0,1.0,0.0008029812452150509,0.0013356772833503783,-0.24234110691147043,0.24234110691147043,0.026881291309802713,-0.026881291309802713
S2_global,20261004,TabR,64.0,0.21872479599106495,aggregate_estimated,0.21872479599106495,standardized_rmse,-0.21872479599106495,1.4901161193847656e-07,0.0,1.0,0.0015878250414971262,0.0036834189668297768,0.22698218738904732,1.7881393432617188e-07,0.0,1.0,0.001612296502571553,0.0034551986027508974,-0.24234110691147043,0.24234110691147043,0.023616310920405476,-0.023616310920405476
S2_global,20261004,TabR,,0.27699581354537883,direct_estimated_proxy,0.27699581354537883,standardized_rmse,-0.27699581354537883,,,,,,,,,,,,-0.24234110691147043,0.24234110691147043,-0.034654706633908405,0.034654706633908405
S2_global,20261005,TabR,,0.220153943772127,distance_model,0.220153943772127,standardized_rmse,-0.220153943772127,,,,,,,,,,,,-0.220153943772127,0.220153943772127,0.0,0.0
S2_global,20261005,TabR,64.0,0.2143178963251981,aggregate_exact,0.2143178963251981,standardized_rmse,-0.2143178963251981,1.9371509552001953e-07,0.0,1.0,0.0008225931815104559,0.0022314774396363646,0.22389979920108338,2.086162567138672e-07,0.0,1.0,0.0008315077575389296,0.0022078873007558286,-0.220153943772127,0.220153943772127,0.005836047446928894,-0.005836047446928894
S2_global,20261005,TabR,32.0,0.21800576570198132,aggregate_estimated,0.21800576570198132,standardized_rmse,-0.21800576570198132,1.1920928955078125e-07,0.0,1.0,0.0032097422517836094,0.004792274790816009,0.22631132107265234,1.1920928955078125e-07,0.0,1.0,0.003242048784159124,0.004797957604750991,-0.220153943772127,0.220153943772127,0.0021481780701456676,-0.0021481780701456676
S2_global,20261005,TabR,,0.2618929165884724,direct_estimated_proxy,0.2618929165884724,standardized_rmse,-0.2618929165884724,,,,,,,,,,,,-0.220153943772127,0.220153943772127,-0.04173897281634542,0.04173897281634542
S2_global,20261006,TabR,,0.24399353878627925,distance_model,0.24399353878627925,standardized_rmse,-0.24399353878627925,,,,,,,,,,,,-0.24399353878627925,0.24399353878627925,0.0,0.0
S2_global,20261006,TabR,64.0,0.22761158068743706,aggregate_exact,0.22761158068743706,standardized_rmse,-0.22761158068743706,2.086162567138672e-07,0.0,1.0,0.0008161829609889537,0.002306177222635597,0.22566909364738336,2.086162567138672e-07,0.0,1.0,0.0008269352401839569,0.002261694928165525,-0.24399353878627925,0.24399353878627925,0.016381958098842186,-0.016381958098842186
S2_global,20261006,TabR,32.0,0.22843713395054924,aggregate_estimated,0.22843713395054924,standardized_rmse,-0.22843713395054924,1.1920928955078125e-07,0.0,1.0,0.003106328600551933,0.00464900687802583,0.22977574026489622,1.1920928955078125e-07,0.0,1.0,0.003145177906844765,0.0048797630006447434,-0.24399353878627925,0.24399353878627925,0.015556404835730009,-0.015556404835730009
S2_global,20261006,TabR,,0.27323161131664575,direct_estimated_proxy,0.27323161131664575,standardized_rmse,-0.27323161131664575,,,,,,,,,,,,-0.24399353878627925,0.24399353878627925,-0.029238072530366505,0.029238072530366505
S2_global,20261007,TabR,,0.23657969978836485,distance_model,0.23657969978836485,standardized_rmse,-0.23657969978836485,,,,,,,,,,,,-0.23657969978836485,0.23657969978836485,0.0,0.0
S2_global,20261007,TabR,64.0,0.21730810144408583,aggregate_exact,0.21730810144408583,standardized_rmse,-0.21730810144408583,1.7881393432617188e-07,0.0,1.0,0.0008540796261513606,0.0027748268912546337,0.2250543909738747,1.9371509552001953e-07,0.0,1.0,0.000849410891532898,0.00291532592382282,-0.23657969978836485,0.23657969978836485,0.019271598344279023,-0.019271598344279023
S2_global,20261007,TabR,32.0,0.22144846660713075,aggregate_estimated,0.22144846660713075,standardized_rmse,-0.22144846660713075,1.1920928955078125e-07,0.0,1.0,0.0032527531730011106,0.005229167873039842,0.22938950345231732,1.1920928955078125e-07,0.0,1.0,0.003321572730783373,0.005343959084711969,-0.23657969978836485,0.23657969978836485,0.015131233181234105,-0.015131233181234105
S2_global,20261007,TabR,,0.2628219890208461,direct_estimated_proxy,0.2628219890208461,standardized_rmse,-0.2628219890208461,,,,,,,,,,,,-0.23657969978836485,0.23657969978836485,-0.02624228923248123,0.02624228923248123
S2_global,20261008,TabR,,0.2761170886831256,distance_model,0.2761170886831256,standardized_rmse,-0.2761170886831256,,,,,,,,,,,,-0.2761170886831256,0.2761170886831256,0.0,0.0
S2_global,20261008,TabR,64.0,0.2206629630939129,aggregate_exact,0.2206629630939129,standardized_rmse,-0.2206629630939129,1.4901161193847656e-07,0.0,1.0,0.0008231638057623059,0.0025402067694813013,0.22360438335132524,1.6391277313232422e-07,0.0,1.0,0.0008541444112779573,0.00285538932075724,-0.2761170886831256,0.2761170886831256,0.05545412558921273,-0.05545412558921273
S2_global,20261008,TabR,32.0,0.2251898900577984,aggregate_estimated,0.2251898900577984,standardized_rmse,-0.2251898900577984,1.1920928955078125e-07,0.0,1.0,0.0033794192713685334,0.005246543209068477,0.22748689799637256,1.1920928955078125e-07,0.0,1.0,0.003458561666775495,0.005293167312629521,-0.2761170886831256,0.2761170886831256,0.050927198625327214,-0.050927198625327214
S2_global,20261008,TabR,,0.27665930699078284,direct_estimated_proxy,0.27665930699078284,standardized_rmse,-0.27665930699078284,,,,,,,,,,,,-0.2761170886831256,0.2761170886831256,-0.0005422183076572162,0.0005422183076572162
S3_noise,20261001,ModernNCA,,0.5657769199193252,distance_model,0.5657769199193252,standardized_rmse,-0.5657769199193252,,,,,,,,,,,,-0.5657769199193252,0.5657769199193252,0.0,0.0
S3_noise,20261001,ModernNCA,64.0,0.5642546503033519,aggregate_exact,0.5642546503033519,standardized_rmse,-0.5642546503033519,2.086162567138672e-07,0.0,1.0,0.0026949142338708043,0.005133559228852391,0.5871166256512617,2.086162567138672e-07,0.0,1.0,0.002485370496287942,0.005182765075005591,-0.5657769199193252,0.5657769199193252,0.0015222696159733484,-0.0015222696159733484
S3_noise,20261001,ModernNCA,64.0,0.5636337425750575,aggregate_estimated,0.5636337425750575,standardized_rmse,-0.5636337425750575,1.7881393432617188e-07,0.0,1.0,0.005512645468115807,0.007476022699847817,0.5867052824251948,1.6391277313232422e-07,0.0,1.0,0.005782032967545092,0.007915027788840234,-0.5657769199193252,0.5657769199193252,0.0021431773442677216,-0.0021431773442677216
S3_noise,20261001,ModernNCA,,0.5747584236613381,direct_estimated_proxy,0.5747584236613381,standardized_rmse,-0.5747584236613381,,,,,,,,,,,,-0.5657769199193252,0.5657769199193252,-0.008981503742012897,0.008981503742012897
S3_noise,20261002,ModernNCA,,0.564462247066865,distance_model,0.564462247066865,standardized_rmse,-0.564462247066865,,,,,,,,,,,,-0.564462247066865,0.564462247066865,0.0,0.0
S3_noise,20261002,ModernNCA,64.0,0.5619868701578649,aggregate_exact,0.5619868701578649,standardized_rmse,-0.5619868701578649,1.9371509552001953e-07,0.0,1.0,0.002360710466746241,0.0055871797958388925,0.5945485672045565,2.384185791015625e-07,0.0,1.0,0.0025097114266827703,0.005710180499590933,-0.564462247066865,0.564462247066865,0.0024753769090001265,-0.0024753769090001265
S3_noise,20261002,ModernNCA,64.0,0.5628095537263381,aggregate_estimated,0.5628095537263381,standardized_rmse,-0.5628095537263381,1.6391277313232422e-07,0.0,1.0,0.005230308510363102,0.007229994866065681,0.5945451269803413,1.4901161193847656e-07,0.0,1.0,0.005580744706094265,0.0077277065720409155,-0.564462247066865,0.564462247066865,0.0016526933405268673,-0.0016526933405268673
S3_noise,20261002,ModernNCA,,0.5791540893427871,direct_estimated_proxy,0.5791540893427871,standardized_rmse,-0.5791540893427871,,,,,,,,,,,,-0.564462247066865,0.564462247066865,-0.014691842275922129,0.014691842275922129
S3_noise,20261003,ModernNCA,,0.6343403357760415,distance_model,0.6343403357760415,standardized_rmse,-0.6343403357760415,,,,,,,,,,,,-0.6343403357760415,0.6343403357760415,0.0,0.0
S3_noise,20261003,ModernNCA,64.0,0.6318958813061498,aggregate_exact,0.6318958813061498,standardized_rmse,-0.6318958813061498,1.9371509552001953e-07,0.0,1.0,0.0021208394900895655,0.005966708646155894,0.5622722083433653,2.384185791015625e-07,0.0,1.0,0.001984636706765741,0.005859664757736027,-0.6343403357760415,0.6343403357760415,0.0024444544698917214,-0.0024444544698917214
S3_noise,20261003,ModernNCA,64.0,0.6343060191682341,aggregate_estimated,0.6343060191682341,standardized_rmse,-0.6343060191682341,1.7881393432617188e-07,0.0,1.0,0.005554977455176413,0.007892019115388393,0.5641815800164164,1.9371509552001953e-07,0.0,1.0,0.005533964606001973,0.007879052311182022,-0.6343403357760415,0.6343403357760415,3.4316607807394206e-05,-3.4316607807394206e-05
S3_noise,20261003,ModernNCA,,0.6427300836763667,direct_estimated_proxy,0.6427300836763667,standardized_rmse,-0.6427300836763667,,,,,,,,,,,,-0.6343403357760415,0.6343403357760415,-0.008389747900325206,0.008389747900325206
S3_noise,20261004,ModernNCA,,0.5638332861622332,distance_model,0.5638332861622332,standardized_rmse,-0.5638332861622332,,,,,,,,,,,,-0.5638332861622332,0.5638332861622332,0.0,0.0
S3_noise,20261004,ModernNCA,64.0,0.5642795749640801,aggregate_exact,0.5642795749640801,standardized_rmse,-0.5642795749640801,2.384185791015625e-07,0.0,1.0,0.002863523317500949,0.005699662840925157,0.5785877371131438,1.6391277313232422e-07,0.0,1.0,0.002987646439578384,0.005702837370336056,-0.5638332861622332,0.5638332861622332,-0.0004462888018469391,0.0004462888018469391
S3_noise,20261004,ModernNCA,64.0,0.5659575410096178,aggregate_estimated,0.5659575410096178,standardized_rmse,-0.5659575410096178,1.6391277313232422e-07,0.0,1.0,0.005718939588405192,0.007633556146174669,0.5782332672697806,2.086162567138672e-07,0.0,1.0,0.005742062465287745,0.0075822335202246904,-0.5638332861622332,0.5638332861622332,-0.0021242548473846545,0.0021242548473846545
S3_noise,20261004,ModernNCA,,0.5748527001683112,direct_estimated_proxy,0.5748527001683112,standardized_rmse,-0.5748527001683112,,,,,,,,,,,,-0.5638332861622332,0.5638332861622332,-0.011019414006078088,0.011019414006078088
S3_noise,20261005,ModernNCA,,0.5699011268504549,distance_model,0.5699011268504549,standardized_rmse,-0.5699011268504549,,,,,,,,,,,,-0.5699011268504549,0.5699011268504549,0.0,0.0
S3_noise,20261005,ModernNCA,64.0,0.566192063343096,aggregate_exact,0.566192063343096,standardized_rmse,-0.566192063343096,1.9371509552001953e-07,0.0,1.0,0.003830927365925163,0.006128192879259586,0.5856329797760694,1.6391277313232422e-07,0.0,1.0,0.0035421583452261984,0.005885561928153038,-0.5699011268504549,0.5699011268504549,0.0037090635073588896,-0.0037090635073588896
S3_noise,20261005,ModernNCA,64.0,0.5675755945779795,aggregate_estimated,0.5675755945779795,standardized_rmse,-0.5675755945779795,2.2351741790771484e-07,0.0,1.0,0.005667713820002973,0.007283255225047469,0.5855101616356558,1.9371509552001953e-07,0.0,1.0,0.005557659664191306,0.00713938195258379,-0.5699011268504549,0.5699011268504549,0.00232553227247545,-0.00232553227247545
S3_noise,20261005,ModernNCA,,0.5813258188044484,direct_estimated_proxy,0.5813258188044484,standardized_rmse,-0.5813258188044484,,,,,,,,,,,,-0.5699011268504549,0.5699011268504549,-0.011424691953993538,0.011424691953993538
S3_noise,20261006,ModernNCA,,0.6188659554326184,distance_model,0.6188659554326184,standardized_rmse,-0.6188659554326184,,,,,,,,,,,,-0.6188659554326184,0.6188659554326184,0.0,0.0
S3_noise,20261006,ModernNCA,64.0,0.6156892054331985,aggregate_exact,0.6156892054331985,standardized_rmse,-0.6156892054331985,2.384185791015625e-07,0.0,1.0,0.0016552551824133843,0.005423062131740153,0.5810207410740403,1.9371509552001953e-07,0.0,1.0,0.0014327631797641516,0.005263243685476482,-0.6188659554326184,0.6188659554326184,0.003176749999419859,-0.003176749999419859
S3_noise,20261006,ModernNCA,64.0,0.6164180282720335,aggregate_estimated,0.6164180282720335,standardized_rmse,-0.6164180282720335,1.7881393432617188e-07,0.0,1.0,0.005400752066634595,0.007791126379743218,0.5816263360233601,1.7881393432617188e-07,0.0,1.0,0.00526939332485199,0.007670702296309173,-0.6188659554326184,0.6188659554326184,0.0024479271605848396,-0.0024479271605848396
S3_noise,20261006,ModernNCA,,0.6270899904412619,direct_estimated_proxy,0.6270899904412619,standardized_rmse,-0.6270899904412619,,,,,,,,,,,,-0.6188659554326184,0.6188659554326184,-0.008224035008643549,0.008224035008643549
S3_noise,20261007,ModernNCA,,0.5454041588762403,distance_model,0.5454041588762403,standardized_rmse,-0.5454041588762403,,,,,,,,,,,,-0.5454041588762403,0.5454041588762403,0.0,0.0
S3_noise,20261007,ModernNCA,64.0,0.5461076152465616,aggregate_exact,0.5461076152465616,standardized_rmse,-0.5461076152465616,1.7881393432617188e-07,0.0,1.0,0.0027512250235304236,0.005473779630847275,0.5806101011599007,1.6391277313232422e-07,0.0,1.0,0.0029072362813167274,0.005511496914550662,-0.5454041588762403,0.5454041588762403,-0.0007034563703213204,0.0007034563703213204
S3_noise,20261007,ModernNCA,64.0,0.547298775607315,aggregate_estimated,0.547298775607315,standardized_rmse,-0.547298775607315,1.6391277313232422e-07,0.0,1.0,0.005762262735515833,0.0077358721755445,0.5789564223015636,1.9371509552001953e-07,0.0,1.0,0.005654480424709618,0.007645766716450453,-0.5454041588762403,0.5454041588762403,-0.0018946167310747164,0.0018946167310747164
S3_noise,20261007,ModernNCA,,0.5553780519852665,direct_estimated_proxy,0.5553780519852665,standardized_rmse,-0.5553780519852665,,,,,,,,,,,,-0.5454041588762403,0.5454041588762403,-0.009973893109026188,0.009973893109026188
S3_noise,20261008,ModernNCA,,0.551825540741585,distance_model,0.551825540741585,standardized_rmse,-0.551825540741585,,,,,,,,,,,,-0.551825540741585,0.551825540741585,0.0,0.0
S3_noise,20261008,ModernNCA,64.0,0.5550037737358583,aggregate_exact,0.5550037737358583,standardized_rmse,-0.5550037737358583,2.384185791015625e-07,0.0,1.0,0.0029394629527814686,0.005293612135574222,0.5878554775691214,1.7881393432617188e-07,0.0,1.0,0.00280112266773358,0.005343683180399239,-0.551825540741585,0.551825540741585,-0.0031782329942733334,0.0031782329942733334
S3_noise,20261008,ModernNCA,64.0,0.5566272747951673,aggregate_estimated,0.5566272747951673,standardized_rmse,-0.5566272747951673,1.4901161193847656e-07,0.0,1.0,0.005527048604562879,0.007115963380783796,0.5873542032446413,1.7881393432617188e-07,0.0,1.0,0.005425719893537462,0.007056488888338208,-0.551825540741585,0.551825540741585,-0.004801734053582307,0.004801734053582307
S3_noise,20261008,ModernNCA,,0.5673821629427837,direct_estimated_proxy,0.5673821629427837,standardized_rmse,-0.5673821629427837,,,,,,,,,,,,-0.551825540741585,0.551825540741585,-0.015556622201198689,0.015556622201198689
S3_noise,20261001,TabR,,0.570911316959419,distance_model,0.570911316959419,standardized_rmse,-0.570911316959419,,,,,,,,,,,,-0.570911316959419,0.570911316959419,0.0,0.0
S3_noise,20261001,TabR,64.0,0.5697870613523284,aggregate_exact,0.5697870613523284,standardized_rmse,-0.5697870613523284,2.086162567138672e-07,0.0,1.0,0.0049854114186018705,0.007207967806607485,0.587144892713643,2.086162567138672e-07,0.0,1.0,0.005227842601016164,0.007467641145922244,-0.570911316959419,0.570911316959419,0.0011242556070906184,-0.0011242556070906184
S3_noise,20261001,TabR,64.0,0.5703269604300034,aggregate_estimated,0.5703269604300034,standardized_rmse,-0.5703269604300034,1.4901161193847656e-07,0.0,1.0,0.006434402777813375,0.008765691658481956,0.5895685872617231,1.1920928955078125e-07,0.0,1.0,0.006843580980785191,0.00922308349981904,-0.570911316959419,0.570911316959419,0.000584356529415575,-0.000584356529415575
S3_noise,20261001,TabR,,0.5747584236613381,direct_estimated_proxy,0.5747584236613381,standardized_rmse,-0.5747584236613381,,,,,,,,,,,,-0.570911316959419,0.570911316959419,-0.003847106701919123,0.003847106701919123
S3_noise,20261002,TabR,,0.5794178357421916,distance_model,0.5794178357421916,standardized_rmse,-0.5794178357421916,,,,,,,,,,,,-0.5794178357421916,0.5794178357421916,0.0,0.0
S3_noise,20261002,TabR,64.0,0.5645273083337794,aggregate_exact,0.5645273083337794,standardized_rmse,-0.5645273083337794,1.7881393432617188e-07,0.0,1.0,0.0047536344500258565,0.006163985119201243,0.6028580064076045,2.086162567138672e-07,0.0,1.0,0.0051523043075576425,0.006780911819078028,-0.5794178357421916,0.5794178357421916,0.014890527408412235,-0.014890527408412235
S3_noise,20261002,TabR,64.0,0.5634025424420064,aggregate_estimated,0.5634025424420064,standardized_rmse,-0.5634025424420064,1.1920928955078125e-07,0.0,1.0,0.0060477834194898605,0.006981222424656153,0.6034869521735128,1.341104507446289e-07,0.0,1.0,0.006266114069148898,0.007276628050021827,-0.5794178357421916,0.5794178357421916,0.01601529330018525,-0.01601529330018525
S3_noise,20261002,TabR,,0.5791540893427871,direct_estimated_proxy,0.5791540893427871,standardized_rmse,-0.5791540893427871,,,,,,,,,,,,-0.5794178357421916,0.5794178357421916,0.0002637463994045186,-0.0002637463994045186
S3_noise,20261003,TabR,,0.6436752510932581,distance_model,0.6436752510932581,standardized_rmse,-0.6436752510932581,,,,,,,,,,,,-0.6436752510932581,0.6436752510932581,0.0,0.0
S3_noise,20261003,TabR,64.0,0.6326762607403514,aggregate_exact,0.6326762607403514,standardized_rmse,-0.6326762607403514,2.2351741790771484e-07,0.0,1.0,0.004875125363469124,0.006241084658540785,0.5645419522191889,2.086162567138672e-07,0.0,1.0,0.004911947064101696,0.006160572054795921,-0.6436752510932581,0.6436752510932581,0.010998990352906635,-0.010998990352906635
S3_noise,20261003,TabR,64.0,0.6328555948826974,aggregate_estimated,0.6328555948826974,standardized_rmse,-0.6328555948826974,1.341104507446289e-07,0.0,1.0,0.006242227158509195,0.007428973913192749,0.5659935148978792,1.341104507446289e-07,0.0,1.0,0.006273549166508019,0.007544901454821229,-0.6436752510932581,0.6436752510932581,0.01081965621056069,-0.01081965621056069
S3_noise,20261003,TabR,,0.6427300836763667,direct_estimated_proxy,0.6427300836763667,standardized_rmse,-0.6427300836763667,,,,,,,,,,,,-0.6436752510932581,0.6436752510932581,0.0009451674168913238,-0.0009451674168913238
S3_noise,20261004,TabR,,0.5781195404362662,distance_model,0.5781195404362662,standardized_rmse,-0.5781195404362662,,,,,,,,,,,,-0.5781195404362662,0.5781195404362662,0.0,0.0
S3_noise,20261004,TabR,64.0,0.5656804704568005,aggregate_exact,0.5656804704568005,standardized_rmse,-0.5656804704568005,1.7881393432617188e-07,0.0,1.0,0.004788989783264697,0.005833530332893133,0.5783135770663425,2.2351741790771484e-07,0.0,1.0,0.004748381674289703,0.00571344222407788,-0.5781195404362662,0.5781195404362662,0.012439069979465756,-0.012439069979465756
S3_noise,20261004,TabR,64.0,0.5692477717130034,aggregate_estimated,0.5692477717130034,standardized_rmse,-0.5692477717130034,1.341104507446289e-07,0.0,1.0,0.006595742306672037,0.007654143730178475,0.5794642133210217,1.4901161193847656e-07,0.0,1.0,0.006492799147963524,0.0075282464968040586,-0.5781195404362662,0.5781195404362662,0.008871768723262785,-0.008871768723262785
S3_noise,20261004,TabR,,0.5748527001683112,direct_estimated_proxy,0.5748527001683112,standardized_rmse,-0.5748527001683112,,,,,,,,,,,,-0.5781195404362662,0.5781195404362662,0.0032668402679549846,-0.0032668402679549846
S3_noise,20261005,TabR,,0.5768958131173614,distance_model,0.5768958131173614,standardized_rmse,-0.5768958131173614,,,,,,,,,,,,-0.5768958131173614,0.5768958131173614,0.0,0.0
S3_noise,20261005,TabR,64.0,0.5699143101270837,aggregate_exact,0.5699143101270837,standardized_rmse,-0.5699143101270837,1.9371509552001953e-07,0.0,1.0,0.005169323529116809,0.006404195330105722,0.5879009144188185,2.384185791015625e-07,0.0,1.0,0.004956279997713864,0.006188249331898987,-0.5768958131173614,0.5768958131173614,0.006981502990277666,-0.006981502990277666
S3_noise,20261005,TabR,64.0,0.5707636880423279,aggregate_estimated,0.5707636880423279,standardized_rmse,-0.5707636880423279,1.341104507446289e-07,0.0,1.0,0.006167226238176227,0.007309203967452049,0.5893707596821541,1.4901161193847656e-07,0.0,1.0,0.006064468529075384,0.007265383377671242,-0.5768958131173614,0.5768958131173614,0.006132125075033468,-0.006132125075033468
S3_noise,20261005,TabR,,0.5813258188044484,direct_estimated_proxy,0.5813258188044484,standardized_rmse,-0.5813258188044484,,,,,,,,,,,,-0.5768958131173614,0.5768958131173614,-0.0044300056870870685,0.0044300056870870685
S3_noise,20261006,TabR,,0.632470495559491,distance_model,0.632470495559491,standardized_rmse,-0.632470495559491,,,,,,,,,,,,-0.632470495559491,0.632470495559491,0.0,0.0
S3_noise,20261006,TabR,64.0,0.6206170246962773,aggregate_exact,0.6206170246962773,standardized_rmse,-0.6206170246962773,1.6391277313232422e-07,0.0,1.0,0.0051998121198266745,0.00623131450265646,0.584150010687013,1.7881393432617188e-07,0.0,1.0,0.004964121850207448,0.00605979363899678,-0.632470495559491,0.632470495559491,0.011853470863213644,-0.011853470863213644
S3_noise,20261006,TabR,64.0,0.6189820403240485,aggregate_estimated,0.6189820403240485,standardized_rmse,-0.6189820403240485,1.6391277313232422e-07,0.0,1.0,0.006614937447011471,0.007851499016396701,0.5835802964108349,1.4901161193847656e-07,0.0,1.0,0.006373160402290523,0.0075506053399294615,-0.632470495559491,0.632470495559491,0.013488455235442509,-0.013488455235442509
S3_noise,20261006,TabR,,0.6270899904412619,direct_estimated_proxy,0.6270899904412619,standardized_rmse,-0.6270899904412619,,,,,,,,,,,,-0.632470495559491,0.632470495559491,0.005380505118229073,-0.005380505118229073
S3_noise,20261007,TabR,,0.5535064615704485,distance_model,0.5535064615704485,standardized_rmse,-0.5535064615704485,,,,,,,,,,,,-0.5535064615704485,0.5535064615704485,0.0,0.0
S3_noise,20261007,TabR,64.0,0.5422832695329846,aggregate_exact,0.5422832695329846,standardized_rmse,-0.5422832695329846,2.086162567138672e-07,0.0,1.0,0.0047303682658821344,0.006069116061553359,0.5780521145815151,2.086162567138672e-07,0.0,1.0,0.004786534467712045,0.006159385899081826,-0.5535064615704485,0.5535064615704485,0.011223192037463914,-0.011223192037463914
S3_noise,20261007,TabR,64.0,0.5438656158833697,aggregate_estimated,0.5438656158833697,standardized_rmse,-0.5438656158833697,1.7881393432617188e-07,0.0,1.0,0.0065705981105566025,0.007780534564517438,0.5802036717768173,1.4901161193847656e-07,0.0,1.0,0.006509401020593941,0.007825231645256281,-0.5535064615704485,0.5535064615704485,0.009640845687078792,-0.009640845687078792
