panel,dataset,task,method,draw,selected_model,validation_agreement,test_agreement,validation_quotient_regret,test_quotient_regret,selected_test_quotient_loss,validation_test_winner_agreement
openml_external,openml-kc1-1067,binclass,iid_u32,108,ordinal_forest,True,False,0.0,0.0076576492258884354,0.20960583548501557,False
openml_external,openml-kc1-1067,binclass,iid_u32,109,ordinal_forest,True,True,0.0,0.0,0.20161169485882982,True
openml_external,openml-kc1-1067,binclass,iid_u32,110,ordinal_forest,True,True,0.0,0.0,0.19501251351647367,True
openml_external,openml-kc1-1067,binclass,iid_u32,111,ordinal_forest,True,True,0.0,0.0,0.2101739669568804,True
openml_external,openml-kc1-1067,binclass,iid_u32,112,ordinal_forest,True,True,0.0,0.0,0.20671546391395085,True
openml_external,openml-kc1-1067,binclass,iid_u32,113,ordinal_forest,True,False,0.0,0.00012274313507554258,0.2254960504401093,False
openml_external,openml-kc1-1067,binclass,iid_u32,114,onehot_adam_mlp,True,False,0.0,0.017005807341697876,0.21031127668914476,False
openml_external,openml-kc1-1067,binclass,iid_u32,115,onehot_adam_mlp,True,False,0.0,0.01907295551394314,0.23283027433509754,False
openml_external,openml-kc1-1067,binclass,iid_u32,116,onehot_adam_mlp,True,False,0.0,0.013880924080718199,0.242555856898929,False
openml_external,openml-kc1-1067,binclass,iid_u32,117,ordinal_forest,True,False,0.0,0.00806397485767435,0.22166175459040294,False
openml_external,openml-kc1-1067,binclass,iid_u32,118,ordinal_forest,True,True,0.0,0.0,0.21107249566906544,True
openml_external,openml-kc1-1067,binclass,iid_u32,119,ordinal_forest,True,True,0.0,0.0,0.21834688340582906,True
openml_external,openml-kc1-1067,binclass,iid_u32,120,ordinal_forest,True,True,0.0,0.0,0.2159190847335512,True
openml_external,openml-kc1-1067,binclass,iid_u32,121,ordinal_forest,True,True,0.0,0.0,0.23754776497498198,True
openml_external,openml-kc1-1067,binclass,iid_u32,122,onehot_adam_mlp,False,False,1.6257551916948332e-05,0.011230997869056264,0.22865700056408889,True
openml_external,openml-kc1-1067,binclass,iid_u32,123,ordinal_forest,True,True,0.0,0.0,0.20378203544437765,True
openml_external,openml-kc1-1067,binclass,iid_u32,124,ordinal_forest,True,True,0.0,0.0,0.2065177892860187,True
openml_external,openml-kc1-1067,binclass,iid_u32,125,ordinal_forest,True,True,0.0,0.0,0.216208227117927,True
openml_external,openml-kc1-1067,binclass,iid_u32,126,ordinal_forest,True,True,0.0,0.0,0.20866088560497306,True
openml_external,openml-kc1-1067,binclass,iid_u32,127,ordinal_forest,True,True,0.0,0.0,0.2064861408734446,True
openml_external,openml-kc1-1067,binclass,iid_u32,128,ordinal_forest,True,False,0.0,0.003169536263668532,0.22334267329417304,False
openml_external,openml-kc1-1067,binclass,iid_u32,129,ordinal_forest,True,True,0.0,0.0,0.22423354647335045,True
openml_external,openml-kc1-1067,binclass,iid_u32,130,ordinal_forest,True,True,0.0,0.0,0.2197550747447366,True
openml_external,openml-kc1-1067,binclass,iid_u32,131,ordinal_forest,True,False,0.0,0.005224841465610558,0.21253374362758987,False
openml_external,openml-kc1-1067,binclass,iid_u32,132,ordinal_forest,True,True,0.0,0.0,0.21928086217689985,True
openml_external,openml-kc1-1067,binclass,iid_u32,133,ordinal_forest,True,False,0.0,5.662076717066755e-05,0.21638214773999337,False
openml_external,openml-kc1-1067,binclass,iid_u32,134,ordinal_forest,True,True,0.0,0.0,0.208705706078687,True
openml_external,openml-kc1-1067,binclass,iid_u32,135,onehot_adam_mlp,True,False,0.0,0.02297291868376991,0.22319145199874393,False
openml_external,openml-kc1-1067,binclass,iid_u32,136,ordinal_forest,True,False,0.0,0.0005080467574623826,0.20748140050695538,False
openml_external,openml-kc1-1067,binclass,iid_u32,137,ordinal_forest,True,False,0.0,0.0015865083713854922,0.22217048015529525,False
openml_external,openml-kc1-1067,binclass,iid_u32,138,ordinal_forest,True,False,0.0,0.001517423100598242,0.20934451942459995,False
openml_external,openml-kc1-1067,binclass,iid_u32,139,ordinal_forest,False,True,9.449988916726548e-05,0.0,0.21497278269998904,False
openml_external,openml-kc1-1067,binclass,iid_u32,140,onehot_adam_mlp,True,False,0.0,0.014297809194992933,0.21456712983824638,False
openml_external,openml-kc1-1067,binclass,iid_u32,141,ordinal_forest,True,True,0.0,0.0,0.20962285045009513,True
openml_external,openml-kc1-1067,binclass,iid_u32,142,onehot_adam_mlp,True,False,0.0,0.02159367134504897,0.24571837974603733,False
openml_external,openml-kc1-1067,binclass,iid_u32,143,ordinal_forest,True,True,0.0,0.0,0.20584864009737355,True
openml_external,openml-kc1-1067,binclass,iid_u32,144,ordinal_forest,True,True,0.0,0.0,0.22115068695976003,True
openml_external,openml-kc1-1067,binclass,iid_u32,145,ordinal_forest,True,False,0.0,0.003535081425578984,0.2269691113769593,False
openml_external,openml-kc1-1067,binclass,iid_u32,146,ordinal_forest,True,True,0.0,0.0,0.21588267834677122,True
openml_external,openml-kc1-1067,binclass,iid_u32,147,ordinal_forest,True,True,0.0,0.0,0.20943460398652927,True
openml_external,openml-kc1-1067,binclass,iid_u32,148,onehot_adam_mlp,True,False,0.0,0.0166803527149523,0.23118709613602498,False
openml_external,openml-kc1-1067,binclass,iid_u32,149,onehot_linear,True,False,0.0,0.03011843550678603,0.2461702380801735,False
openml_external,openml-kc1-1067,binclass,iid_u32,150,ordinal_forest,True,True,0.0,0.0,0.21029823916648235,True
openml_external,openml-kc1-1067,binclass,iid_u32,151,ordinal_forest,True,True,0.0,0.0,0.2261424046288145,True
openml_external,openml-kc1-1067,binclass,iid_u32,152,ordinal_forest,True,True,0.0,0.0,0.22350971262559968,True
openml_external,openml-kc1-1067,binclass,iid_u32,153,ordinal_forest,True,False,0.0,0.003118037350286179,0.21888076986475735,False
openml_external,openml-kc1-1067,binclass,iid_u32,154,onehot_adam_mlp,True,False,0.0,0.011902759975572413,0.22100296125242738,False
openml_external,openml-kc1-1067,binclass,iid_u32,155,ordinal_forest,True,True,0.0,0.0,0.2295455206314308,True
openml_external,openml-kc1-1067,binclass,iid_u32,156,ordinal_forest,True,True,0.0,0.0,0.21868030041974668,True
openml_external,openml-kc1-1067,binclass,iid_u32,157,onehot_adam_mlp,True,False,0.0,0.012961407392831609,0.21287438524869587,False
openml_external,openml-kc1-1067,binclass,iid_u32,158,ordinal_forest,True,False,0.0,0.007262014257325561,0.2340308491638739,False
openml_external,openml-kc1-1067,binclass,iid_u32,159,ordinal_forest,True,True,0.0,0.0,0.2129538133588767,True
openml_external,openml-kc1-1067,binclass,iid_u32,160,onehot_adam_mlp,True,False,0.0,0.02026652984999891,0.21540817916858274,False
openml_external,openml-kc1-1067,binclass,iid_u32,161,ordinal_forest,True,False,0.0,0.000978082907414024,0.21488175764344328,False
openml_external,openml-kc1-1067,binclass,iid_u32,162,ordinal_forest,True,True,0.0,0.0,0.22177470960352538,True
openml_external,openml-kc1-1067,binclass,iid_u32,163,onehot_adam_mlp,True,False,0.0,0.012066842420856427,0.23017947518651397,False
openml_external,openml-kc1-1067,binclass,iid_u32,164,ordinal_forest,True,False,0.0,0.0011233895876895106,0.22238993180786723,False
openml_external,openml-kc1-1067,binclass,iid_u32,165,ordinal_forest,True,True,0.0,0.0,0.2116223125739463,True
openml_external,openml-kc1-1067,binclass,iid_u32,166,onehot_linear,True,False,0.0,0.024924215180615383,0.23691612040249255,False
openml_external,openml-kc1-1067,binclass,iid_u32,167,ordinal_forest,True,False,0.0,0.001616907928639777,0.22010910181662352,False
openml_external,openml-kc1-1067,binclass,iid_u32,168,onehot_adam_mlp,True,False,0.0,0.02260883054831883,0.2354919944682283,False
openml_external,openml-kc1-1067,binclass,iid_u32,169,ordinal_forest,True,True,0.0,0.0,0.20593040568326915,True
openml_external,openml-kc1-1067,binclass,iid_u32,170,ordinal_forest,True,True,0.0,0.0,0.20780285808917856,True
openml_external,openml-kc1-1067,binclass,iid_u32,171,ordinal_forest,True,True,0.0,0.0,0.23006777145849086,True
openml_external,openml-kc1-1067,binclass,iid_u32,172,onehot_adam_mlp,True,False,0.0,0.012295589274510466,0.21404399353982656,False
openml_external,openml-kc1-1067,binclass,iid_u32,173,ordinal_forest,True,False,0.0,0.003037977754722032,0.2094225832440354,False
openml_external,openml-kc1-1067,binclass,iid_u32,174,ordinal_forest,True,False,0.0,0.010162402955607913,0.23250314833152522,False
openml_external,openml-kc1-1067,binclass,iid_u32,175,ordinal_forest,True,True,0.0,0.0,0.22438173660579452,True
openml_external,openml-kc1-1067,binclass,iid_u32,176,ordinal_forest,True,False,0.0,0.006665353278978409,0.22101863015898254,False
openml_external,openml-kc1-1067,binclass,iid_u32,177,onehot_adam_mlp,True,False,0.0,0.014338219953083153,0.21282135270325078,False
openml_external,openml-kc1-1067,binclass,iid_u32,178,onehot_adam_mlp,True,False,0.0,0.011766398622284291,0.22124150496889317,False
openml_external,openml-kc1-1067,binclass,iid_u32,179,onehot_adam_mlp,True,False,0.0,0.012461440072002006,0.20424662961308726,False
openml_external,openml-kc1-1067,binclass,iid_u32,180,ordinal_forest,True,True,0.0,0.0,0.2121380972004786,True
openml_external,openml-kc1-1067,binclass,iid_u32,181,ordinal_forest,True,True,0.0,0.0,0.2206747940768303,True
openml_external,openml-kc1-1067,binclass,iid_u32,182,ordinal_forest,True,True,0.0,0.0,0.2201527774540182,True
openml_external,openml-kc1-1067,binclass,iid_u32,183,ordinal_forest,True,True,0.0,0.0,0.22345873890635123,True
openml_external,openml-kc1-1067,binclass,iid_u32,184,ordinal_forest,True,False,0.0,0.008464047961085408,0.23718036704317252,False
openml_external,openml-kc1-1067,binclass,iid_u32,185,onehot_adam_mlp,True,False,0.0,0.011913613921626542,0.21223948090342676,False
openml_external,openml-kc1-1067,binclass,iid_u32,186,ordinal_forest,True,True,0.0,0.0,0.22303264955875035,True
openml_external,openml-kc1-1067,binclass,iid_u32,187,onehot_adam_mlp,True,False,0.0,0.011865168813374932,0.20805180871592707,False
openml_external,openml-kc1-1067,binclass,iid_u32,188,ordinal_forest,True,True,0.0,0.0,0.21756140160597928,True
openml_external,openml-kc1-1067,binclass,iid_u32,189,ordinal_forest,True,False,0.0,0.0007379279166532804,0.22282687456599384,False
openml_external,openml-kc1-1067,binclass,iid_u32,190,ordinal_forest,True,True,0.0,0.0,0.20097417565923406,True
openml_external,openml-kc1-1067,binclass,iid_u32,191,onehot_adam_mlp,True,False,0.0,0.01804346523526057,0.23193623944271255,False
openml_external,openml-kc1-1067,binclass,iid_u32,192,onehot_linear,False,False,0.0009196737785045206,0.021218041801355725,0.24281249670836988,False
openml_external,openml-kc1-1067,binclass,iid_u32,193,ordinal_forest,True,False,0.0,0.003419528523885773,0.23193341856465144,False
openml_external,openml-kc1-1067,binclass,iid_u32,194,onehot_adam_mlp,False,False,0.000274942472494627,0.010972312948478558,0.20688989595522744,True
openml_external,openml-kc1-1067,binclass,iid_u32,195,onehot_linear,True,False,0.0,0.022206968105594804,0.2239191898663631,False
openml_external,openml-kc1-1067,binclass,iid_u32,196,ordinal_forest,True,False,0.0,0.0013595620764072502,0.22790195389299034,False
openml_external,openml-kc1-1067,binclass,iid_u32,197,onehot_adam_mlp,True,False,0.0,0.012234938835232356,0.22440223359242947,False
openml_external,openml-kc1-1067,binclass,iid_u32,198,ordinal_forest,True,False,0.0,0.0023502890367501084,0.22686342317622527,False
openml_external,openml-kc1-1067,binclass,iid_u32,199,ordinal_forest,True,False,0.0,0.008328245041057558,0.21836715934068376,False
openml_external,openml-kc1-1067,binclass,iid_u32,200,onehot_adam_mlp,True,False,0.0,0.011605570729889991,0.22409540298781236,False
openml_external,openml-kc1-1067,binclass,iid_u32,201,ordinal_forest,True,True,0.0,0.0,0.2121135963706463,True
openml_external,openml-kc1-1067,binclass,iid_u32,202,ordinal_forest,True,True,0.0,0.0,0.2160781438668911,True
openml_external,openml-kc1-1067,binclass,iid_u32,203,onehot_adam_mlp,True,False,0.0,0.012221260446282967,0.21543817482027378,False
openml_external,openml-kc1-1067,binclass,iid_u32,204,ordinal_forest,True,True,0.0,0.0,0.20963747391449108,True
openml_external,openml-kc1-1067,binclass,iid_u32,205,ordinal_forest,True,True,0.0,0.0,0.20713242213471755,True
openml_external,openml-kc1-1067,binclass,iid_u32,206,ordinal_forest,True,True,0.0,0.0,0.1924427371305659,True
openml_external,openml-kc1-1067,binclass,iid_u32,207,onehot_adam_mlp,True,False,0.0,0.011683637576562822,0.23293404557359657,False
openml_external,openml-kc1-1067,binclass,iid_u32,208,ordinal_forest,True,True,0.0,0.0,0.21169776467469117,True
openml_external,openml-kc1-1067,binclass,iid_u32,209,ordinal_forest,True,True,0.0,0.0,0.21129450477696476,True
openml_external,openml-kc1-1067,binclass,iid_u32,210,ordinal_forest,True,False,0.0,0.004651427426355936,0.21857412990035446,False
openml_external,openml-kc1-1067,binclass,iid_u32,211,ordinal_forest,True,True,0.0,0.0,0.2188726739471207,True
openml_external,openml-kc1-1067,binclass,iid_u32,212,ordinal_forest,True,True,0.0,0.0,0.21833529922367373,True
openml_external,openml-kc1-1067,binclass,iid_u32,213,ordinal_forest,True,True,0.0,0.0,0.20886551544386628,True
openml_external,openml-kc1-1067,binclass,iid_u32,214,ordinal_forest,True,True,0.0,0.0,0.20403448367910715,True
openml_external,openml-kc1-1067,binclass,iid_u32,215,onehot_adam_mlp,True,False,0.0,0.01784751182335359,0.24015084308961912,False
openml_external,openml-kc1-1067,binclass,iid_u32,216,ordinal_forest,True,False,0.0,0.004350655333943715,0.22385689807383088,False
openml_external,openml-kc1-1067,binclass,iid_u32,217,onehot_adam_mlp,False,False,6.611056146826888e-05,0.011181144859504943,0.21814958449366909,True
openml_external,openml-kc1-1067,binclass,iid_u32,218,ordinal_forest,True,False,0.0,0.010640330616751875,0.23681454524696424,False
openml_external,openml-kc1-1067,binclass,iid_u32,219,ordinal_forest,True,True,0.0,0.0,0.2225870809701595,True
openml_external,openml-kc1-1067,binclass,iid_u32,220,onehot_linear,True,False,0.0,0.01722085458002401,0.24289643212082873,False
openml_external,openml-kc1-1067,binclass,iid_u32,221,onehot_linear,True,False,0.0,0.01938341511320435,0.23630907987132907,False
openml_external,openml-kc1-1067,binclass,iid_u32,222,ordinal_forest,True,False,0.0,0.006099525549027013,0.25009404559791,False
openml_external,openml-kc1-1067,binclass,iid_u32,223,ordinal_forest,True,False,0.0,0.0028412114491047635,0.22975345158607177,False
openml_external,openml-kc1-1067,binclass,iid_u32,224,ordinal_forest,True,False,0.0,0.0007661038504691853,0.2232598852032734,False
openml_external,openml-kc1-1067,binclass,iid_u32,225,onehot_linear,True,False,0.0,0.01582323447670178,0.23386647874045174,False
openml_external,openml-kc1-1067,binclass,iid_u32,226,ordinal_forest,True,False,0.0,0.00022906184830098764,0.21752578244523224,False
openml_external,openml-kc1-1067,binclass,iid_u32,227,onehot_linear,True,False,0.0,0.0154634086022655,0.24204687041885195,False
openml_external,openml-kc1-1067,binclass,iid_u32,228,onehot_linear,True,False,0.0,0.015688047238898606,0.2253253962809293,False
openml_external,openml-kc1-1067,binclass,iid_u32,229,ordinal_forest,True,True,0.0,0.0,0.21898363551515526,True
openml_external,openml-kc1-1067,binclass,iid_u32,230,ordinal_forest,True,True,0.0,0.0,0.21379601314611896,True
openml_external,openml-kc1-1067,binclass,iid_u32,231,ordinal_forest,True,True,0.0,0.0,0.2187141586117809,True
openml_external,openml-kc1-1067,binclass,iid_u32,232,ordinal_forest,True,True,0.0,0.0,0.23009471840653534,True
openml_external,openml-kc1-1067,binclass,iid_u32,233,ordinal_forest,True,True,0.0,0.0,0.21693623546639945,True
openml_external,openml-kc1-1067,binclass,iid_u32,234,onehot_adam_mlp,True,False,0.0,0.014078474927382845,0.23446830590226897,False
openml_external,openml-kc1-1067,binclass,iid_u32,235,onehot_linear,True,False,0.0,0.017806004779188978,0.23485076016814196,False
openml_external,openml-kc1-1067,binclass,iid_u32,236,ordinal_forest,True,True,0.0,0.0,0.21930654243038952,True
openml_external,openml-kc1-1067,binclass,iid_u32,237,ordinal_forest,True,False,0.0,0.00824436902413958,0.2335959584737386,False
openml_external,openml-kc1-1067,binclass,iid_u32,238,ordinal_forest,True,True,0.0,0.0,0.2185872785995689,True
openml_external,openml-kc1-1067,binclass,iid_u32,239,ordinal_forest,True,True,0.0,0.0,0.2190750114007327,True
openml_external,openml-kc1-1067,binclass,iid_u32,240,ordinal_forest,True,True,0.0,0.0,0.2336118557071996,True
openml_external,openml-kc1-1067,binclass,iid_u32,241,ordinal_forest,True,True,0.0,0.0,0.21388088658875407,True
openml_external,openml-kc1-1067,binclass,iid_u32,242,ordinal_forest,True,False,0.0,0.0028696460564287263,0.21587752593989967,False
openml_external,openml-kc1-1067,binclass,iid_u32,243,ordinal_forest,True,True,0.0,0.0,0.2156914633698656,True
openml_external,openml-kc1-1067,binclass,iid_u32,244,ordinal_forest,True,False,0.0,0.0027481317146883233,0.22336537684272478,False
openml_external,openml-kc1-1067,binclass,iid_u32,245,onehot_adam_mlp,True,False,0.0,0.016072986206075418,0.22983648599550593,False
openml_external,openml-kc1-1067,binclass,iid_u32,246,ordinal_forest,True,True,0.0,0.0,0.21686946403575127,True
openml_external,openml-kc1-1067,binclass,iid_u32,247,ordinal_forest,True,True,0.0,0.0,0.22572464521629013,True
openml_external,openml-kc1-1067,binclass,iid_u32,248,ordinal_forest,True,False,0.0,0.00045645582294773224,0.22942606025594145,False
openml_external,openml-kc1-1067,binclass,iid_u32,249,ordinal_forest,True,False,0.0,0.00534138965956224,0.20819519801224057,False
openml_external,openml-kc1-1067,binclass,iid_u32,250,ordinal_forest,True,True,0.0,0.0,0.22629466365232126,True
openml_external,openml-kc1-1067,binclass,iid_u32,251,ordinal_forest,True,True,0.0,0.0,0.20733937403138425,True
openml_external,openml-kc1-1067,binclass,iid_u32,252,ordinal_forest,True,True,0.0,0.0,0.2203806692650022,True
openml_external,openml-kc1-1067,binclass,iid_u32,253,ordinal_forest,True,True,0.0,0.0,0.2169094246543898,True
openml_external,openml-kc1-1067,binclass,iid_u32,254,ordinal_forest,True,True,0.0,0.0,0.21098841975130825,True
openml_external,openml-kc1-1067,binclass,iid_u32,255,onehot_adam_mlp,True,False,0.0,0.01622284097136034,0.21856824577321887,False
openml_external,openml-kc1-1067,binclass,iid_u32,256,onehot_linear,True,False,0.0,0.01689290518346015,0.2324978922956431,False
openml_external,openml-kc1-1067,binclass,iid_u32,257,onehot_adam_mlp,True,False,0.0,0.015059633145561718,0.2189116706593415,False
openml_external,openml-kc1-1067,binclass,iid_u32,258,ordinal_forest,True,True,0.0,0.0,0.2198157518789562,True
openml_external,openml-kc1-1067,binclass,iid_u32,259,onehot_linear,True,False,0.0,0.020614000242984515,0.2503445741531801,False
openml_external,openml-kc1-1067,binclass,iid_u32,260,ordinal_forest,True,True,0.0,0.0,0.1989955635769374,True
openml_external,openml-kc1-1067,binclass,iid_u32,261,ordinal_forest,True,True,0.0,0.0,0.20094217341605933,True
openml_external,openml-kc1-1067,binclass,iid_u32,262,onehot_linear,True,False,0.0,0.017195990385110577,0.2323931632750584,False
openml_external,openml-kc1-1067,binclass,iid_u32,263,ordinal_forest,True,True,0.0,0.0,0.20835937737743493,True
openml_external,openml-kc1-1067,binclass,iid_u32,264,ordinal_forest,True,False,0.0,0.0008491409421226837,0.22326277417058796,False
openml_external,openml-kc1-1067,binclass,iid_u32,265,ordinal_forest,True,True,0.0,0.0,0.1988422153403082,True
openml_external,openml-kc1-1067,binclass,iid_u32,266,onehot_adam_mlp,True,False,0.0,0.012163268813694506,0.21703871749122836,False
openml_external,openml-kc1-1067,binclass,iid_u32,267,onehot_adam_mlp,True,False,0.0,0.018815366302460806,0.23458929239637677,False
openml_external,openml-kc1-1067,binclass,iid_u32,268,onehot_linear,True,False,0.0,0.015868780827466955,0.23156745528959446,False
openml_external,openml-kc1-1067,binclass,iid_u32,269,ordinal_forest,True,True,0.0,0.0,0.21974118311880056,True
openml_external,openml-kc1-1067,binclass,iid_u32,270,ordinal_forest,True,False,0.0,0.006619889643469518,0.20969244516347357,False
openml_external,openml-kc1-1067,binclass,iid_u32,271,ordinal_forest,True,False,0.0,0.003535853070080641,0.22491191532386937,False
openml_external,openml-kc1-1067,binclass,iid_u32,272,ordinal_forest,True,True,0.0,0.0,0.22070627331900455,True
openml_external,openml-kc1-1067,binclass,iid_u32,273,ordinal_forest,True,True,0.0,0.0,0.21598942394538556,True
openml_external,openml-kc1-1067,binclass,iid_u32,274,ordinal_forest,True,True,0.0,0.0,0.22123791636374887,True
openml_external,openml-kc1-1067,binclass,iid_u32,275,ordinal_forest,True,True,0.0,0.0,0.20338821145977198,True
openml_external,openml-kc1-1067,binclass,iid_u32,276,onehot_adam_mlp,True,False,0.0,0.012807088551031132,0.2253443203715438,False
openml_external,openml-kc1-1067,binclass,iid_u32,277,onehot_linear,True,False,0.0,0.01808308110710538,0.23580914674414463,False
openml_external,openml-kc1-1067,binclass,iid_u32,278,ordinal_forest,True,True,0.0,0.0,0.21273659424135757,True
openml_external,openml-kc1-1067,binclass,iid_u32,279,ordinal_forest,True,False,0.0,0.00047187429580206053,0.23094146167034132,False
openml_external,openml-kc1-1067,binclass,iid_u32,280,ordinal_forest,True,True,0.0,0.0,0.2222500548093647,True
openml_external,openml-kc1-1067,binclass,iid_u32,281,ordinal_forest,True,True,0.0,0.0,0.2257391551869374,True
openml_external,openml-kc1-1067,binclass,iid_u32,282,ordinal_forest,True,True,0.0,0.0,0.22666662460325018,True
openml_external,openml-kc1-1067,binclass,iid_u32,283,ordinal_forest,True,True,0.0,0.0,0.20910624466135017,True
openml_external,openml-kc1-1067,binclass,iid_u32,284,onehot_linear,True,False,0.0,0.020077410320535366,0.24566585328197826,False
openml_external,openml-kc1-1067,binclass,iid_u32,285,ordinal_forest,True,True,0.0,0.0,0.21271145822722265,True
openml_external,openml-kc1-1067,binclass,iid_u32,286,onehot_adam_mlp,True,False,0.0,0.01321322344603934,0.21786303636499438,False
openml_external,openml-kc1-1067,binclass,iid_u32,287,ordinal_forest,True,True,0.0,0.0,0.20041676638717948,True
openml_external,openml-kc1-1067,binclass,iid_u32,288,ordinal_forest,True,True,0.0,0.0,0.2176863397206146,True
openml_external,openml-kc1-1067,binclass,iid_u32,289,ordinal_forest,True,True,0.0,0.0,0.2206988968586651,True
openml_external,openml-kc1-1067,binclass,iid_u32,290,ordinal_forest,True,True,0.0,0.0,0.22145977333029226,True
openml_external,openml-kc1-1067,binclass,iid_u32,291,ordinal_forest,True,False,0.0,0.00309660094227604,0.22586876992464672,False
openml_external,openml-kc1-1067,binclass,iid_u32,292,ordinal_forest,True,True,0.0,0.0,0.2120283683696362,True
openml_external,openml-kc1-1067,binclass,iid_u32,293,ordinal_forest,True,True,0.0,0.0,0.19880497709926248,True
openml_external,openml-kc1-1067,binclass,iid_u32,294,onehot_linear,True,False,0.0,0.02007122304912548,0.2458304843024231,False
openml_external,openml-kc1-1067,binclass,iid_u32,295,ordinal_forest,True,True,0.0,0.0,0.21152010492008896,True
openml_external,openml-kc1-1067,binclass,iid_u32,296,ordinal_forest,True,True,0.0,0.0,0.23460393640683405,True
openml_external,openml-kc1-1067,binclass,iid_u32,297,onehot_linear,True,False,0.0,0.017453646134474227,0.22141020574465495,False
openml_external,openml-kc1-1067,binclass,iid_u32,298,onehot_adam_mlp,True,False,0.0,0.013001583451948184,0.24895011202568676,False
openml_external,openml-kc1-1067,binclass,iid_u32,299,onehot_adam_mlp,False,False,7.088779655853306e-05,0.011176367624414651,0.22527566944667846,True
openml_external,openml-kc1-1067,binclass,iid_u32,300,ordinal_forest,True,True,0.0,0.0,0.21198746923056064,True
openml_external,openml-kc1-1067,binclass,iid_u32,301,ordinal_forest,True,True,0.0,0.0,0.21299213970968006,True
openml_external,openml-kc1-1067,binclass,iid_u32,302,ordinal_forest,True,True,0.0,0.0,0.21173901589582098,True
openml_external,openml-kc1-1067,binclass,iid_u32,303,ordinal_forest,True,False,0.0,0.005474524660844693,0.19981635248954321,False
openml_external,openml-kc1-1067,binclass,iid_u32,304,ordinal_forest,True,False,0.0,0.002041141176522071,0.22254407376893506,False
openml_external,openml-kc1-1067,binclass,iid_u32,305,onehot_adam_mlp,True,False,0.0,0.013390361366386327,0.21016850951522487,False
openml_external,openml-kc1-1067,binclass,iid_u32,306,ordinal_forest,True,True,0.0,0.0,0.21337365661022195,True
openml_external,openml-kc1-1067,binclass,iid_u32,307,ordinal_forest,True,True,0.0,0.0,0.21267697146051834,True
openml_external,openml-kc1-1067,binclass,iid_u32,308,ordinal_forest,True,False,0.0,0.000327299723087926,0.2219531758586926,False
openml_external,openml-kc1-1067,binclass,iid_u32,309,ordinal_forest,True,False,0.0,0.0071113751108364265,0.2505559445425415,False
openml_external,openml-kc1-1067,binclass,iid_u32,310,onehot_adam_mlp,True,False,0.0,0.012702035152913876,0.21484648198381381,False
openml_external,openml-kc1-1067,binclass,iid_u32,311,ordinal_forest,True,True,0.0,0.0,0.22518544159792275,True
openml_external,openml-kc1-1067,binclass,iid_u32,312,ordinal_forest,True,True,0.0,0.0,0.22580084652937477,True
openml_external,openml-kc1-1067,binclass,iid_u32,313,ordinal_forest,True,True,0.0,0.0,0.22275413721842693,True
openml_external,openml-kc1-1067,binclass,iid_u32,314,ordinal_forest,True,False,0.0,0.0005802978629346478,0.2027547742446582,False
openml_external,openml-kc1-1067,binclass,iid_u32,315,ordinal_forest,True,False,0.0,0.005083140616424675,0.22815469232730362,False
openml_external,openml-kc1-1067,binclass,iid_u32,316,ordinal_forest,True,True,0.0,0.0,0.2203425335901469,True
openml_external,openml-kc1-1067,binclass,iid_u32,317,ordinal_forest,True,True,0.0,0.0,0.21660400996854912,True
openml_external,openml-kc1-1067,binclass,iid_u32,318,ordinal_forest,True,True,0.0,0.0,0.2181355406963994,True
openml_external,openml-kc1-1067,binclass,iid_u32,319,ordinal_forest,True,True,0.0,0.0,0.23133378054967957,True
openml_external,openml-kc1-1067,binclass,iid_u32,320,ordinal_forest,True,False,0.0,8.053836671140235e-05,0.2056587614276438,False
openml_external,openml-kc1-1067,binclass,iid_u32,321,onehot_adam_mlp,True,False,0.0,0.01584476260811596,0.223639687505295,False
openml_external,openml-kc1-1067,binclass,iid_u32,322,ordinal_forest,True,True,0.0,0.0,0.20823603526432669,True
openml_external,openml-kc1-1067,binclass,iid_u32,323,ordinal_forest,True,True,0.0,0.0,0.2210449738092802,True
openml_external,openml-kc1-1067,binclass,iid_u32,324,onehot_adam_mlp,True,False,0.0,0.012347485377432743,0.22670972942122725,False
openml_external,openml-kc1-1067,binclass,iid_u32,325,ordinal_forest,False,True,4.669016823033445e-05,0.0,0.21973384033056523,False
openml_external,openml-kc1-1067,binclass,iid_u32,326,ordinal_forest,True,True,0.0,0.0,0.21727765797407458,True
openml_external,openml-kc1-1067,binclass,iid_u32,327,ordinal_forest,True,True,0.0,0.0,0.20485998227297184,True
openml_external,openml-kc1-1067,binclass,iid_u32,328,ordinal_forest,True,True,0.0,0.0,0.21612209983495428,True
openml_external,openml-kc1-1067,binclass,iid_u32,329,ordinal_forest,True,True,0.0,0.0,0.22428691051638044,True
openml_external,openml-kc1-1067,binclass,iid_u32,330,ordinal_forest,True,True,0.0,0.0,0.20320813450723582,True
openml_external,openml-kc1-1067,binclass,iid_u32,331,ordinal_forest,True,True,0.0,0.0,0.22231890400046628,True
openml_external,openml-kc1-1067,binclass,iid_u32,332,ordinal_forest,True,True,0.0,0.0,0.20633777023882233,True
openml_external,openml-kc1-1067,binclass,iid_u32,333,onehot_adam_mlp,True,False,0.0,0.011431372631187403,0.2061901645583794,False
openml_external,openml-kc1-1067,binclass,iid_u32,334,ordinal_forest,True,True,0.0,0.0,0.21602520366579722,True
