experiment,intervention_class,dataset,task,model,optimizer,weight_decay,seed,representation,split_fingerprint,regularizer,rank,effective_rank,sigma_max,sigma_min_nonzero,condition_number,log_condition_number,trace_cov,logdet_nonzero_cov,max_variance,min_nonzero_variance,target_kappa,realized_block_kappa_mean,transform_seed,input_features,parameters,best_epoch,train_loss,val_loss,test_loss,val_metric,test_metric,first_gradient_norm,first_weight_norm,first_update_ratio,train_seconds
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.06146308796440535,93.03598143016991,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,51000,23,137985,39,0.021369140595197678,0.02331826649606228,0.024249862879514694,0.1523439924941865,0.15535736770172637,0.11071596294641495,9.754569053649902,0.00836171954870224,7.913481057854369
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.06146308796440535,93.03598143016991,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,51000,23,137985,35,0.02097916044294834,0.02359749935567379,0.023652728646993637,0.15325342672648556,0.153432667405502,0.13060909509658813,9.602447509765625,0.008296573534607887,7.895425366004929
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.06146308796440535,93.03598143016991,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,51000,23,137985,34,0.021083323284983635,0.02389582432806492,0.024250498041510582,0.15421911431612045,0.15535940435869122,0.11529739201068878,9.797500610351562,0.008322276175022125,7.875838074833155
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.06146308796440535,93.03598143016991,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,51000,23,137985,28,0.022048214450478554,0.024945292621850967,0.02478838711977005,0.1575692663622137,0.15707293157326774,0.09426181763410568,9.68023681640625,0.008291798643767834,6.954447930911556
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_30,ae5eda1e4664e699,standard,23,6.940791567211247,5.718278710497315,0.06146308796440535,93.03598143016991,1.9686509433326709,123.98203537656214,-14.356015455458994,28.510305570188905,0.0,30.0,29.99999999999997,51000,23,137985,35,0.021306436508893967,0.02395964227616787,0.024498634040355682,0.15442492073233538,0.1561522139640612,0.11653338372707367,9.680313110351562,0.008351673372089863,7.909153650980443
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.060561629730790344,172.2243354740813,2.2360945177063956,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.99999999999979,51000,23,137985,40,0.020354043692350388,0.023063791915774345,0.02330479398369789,0.1515104348834102,0.15229997394474903,0.17639194428920746,10.228129386901855,0.008362148888409138,8.34740910702385
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.060561629730790344,172.2243354740813,2.2360945177063956,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.99999999999979,51000,23,137985,25,0.02259223349392414,0.0245054941624403,0.02524864301085472,0.156174067144633,0.1585244436126212,0.2124158889055252,10.023775100708008,0.008296674117445946,6.349132061004639
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.060561629730790344,172.2243354740813,2.2360945177063956,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.99999999999979,51000,23,137985,24,0.02304881066083908,0.025383610278367996,0.02594640851020813,0.15894757767970624,0.16069997976992578,0.18254542350769043,10.034310340881348,0.00832316279411316,6.6851733680814505
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.060561629730790344,172.2243354740813,2.2360945177063956,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.99999999999979,51000,23,137985,36,0.02051161415874958,0.023141315206885338,0.023685690015554428,0.15176485347681545,0.15353953986477453,0.1561553180217743,10.167153358459473,0.008292390033602715,9.858491887105629
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_100,ae5eda1e4664e699,standard,23,5.137140152123971,10.43018643561273,0.060561629730790344,172.2243354740813,2.2360945177063956,357.1153742857739,-14.35601456892418,95.00882263013874,0.0,100.0,99.99999999999979,51000,23,137985,35,0.021547164767980576,0.02385851740837097,0.024452758952975273,0.15409868396522786,0.1560059463153225,0.19541212916374207,10.17099380493164,0.008351958356797695,8.340783695923164
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_300,ae5eda1e4664e699,standard,23,4.299968974719849,18.06080520158666,0.05062238892910857,356.77504724004535,2.552394472315882,999.6125093956869,-14.356020491115936,285.0074946360031,0.0,300.0,300.0000000000026,51000,23,137985,40,0.020824318751692772,0.023303711786866188,0.023941917344927788,0.1522964358107517,0.15436779027455483,0.3583957850933075,10.933032035827637,0.008362543769180775,8.669527696911246
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_300,ae5eda1e4664e699,standard,23,4.299968974719849,18.06080520158666,0.05062238892910857,356.77504724004535,2.552394472315882,999.6125093956869,-14.356020491115936,285.0074946360031,0.0,300.0,300.0000000000026,51000,23,137985,25,0.023631805554032326,0.025584731251001358,0.026285778731107712,0.15957602758140155,0.1617475201569949,0.39234232902526855,10.610774993896484,0.008297075517475605,6.6421969591174275
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_300,ae5eda1e4664e699,standard,23,4.299968974719849,18.06080520158666,0.05062238892910857,356.77504724004535,2.552394472315882,999.6125093956869,-14.356020491115936,285.0074946360031,0.0,300.0,300.0000000000026,51000,23,137985,24,0.024738231673836708,0.02677290141582489,0.026785731315612793,0.1632393788168054,0.16327849155019614,0.35752227902412415,10.648821830749512,0.008323466405272484,7.0103617899585515
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_300,ae5eda1e4664e699,standard,23,4.299968974719849,18.06080520158666,0.05062238892910857,356.77504724004535,2.552394472315882,999.6125093956869,-14.356020491115936,285.0074946360031,0.0,300.0,300.0000000000026,51000,23,137985,36,0.02180548757314682,0.024129660800099373,0.02452637255191803,0.15497184489099958,0.1562405929834485,0.2940293848514557,10.89194393157959,0.00829298049211502,8.840403048088774
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_300,ae5eda1e4664e699,standard,23,4.299968974719849,18.06080520158666,0.05062238892910857,356.77504724004535,2.552394472315882,999.6125093956869,-14.356020491115936,285.0074946360031,0.0,300.0,300.0000000000026,51000,23,137985,27,0.023542163893580437,0.02583424560725689,0.025812357664108276,0.16035226147497728,0.16028432335578469,0.35505157709121704,10.534306526184082,0.008351972326636314,7.14879386103712
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,137985,30,0.02488226629793644,0.026469578966498375,0.027056418359279633,0.16231203092288116,0.16410143475898042,1.018460750579834,11.816536903381348,0.008297102525830269,7.937794674886391
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,137985,34,0.024274706840515137,0.026933392509818077,0.026324594393372536,0.1637279237645135,0.16186689501413198,0.9885426163673401,11.937459945678711,0.008323665708303452,8.437606062972918
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,137985,38,0.022354701533913612,0.024380860850214958,0.02430485188961029,0.1557764284548817,0.1555334121672578,0.6977564096450806,12.105380058288574,0.008292490616440773,8.480109226191416
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,137985,24,0.02625446580350399,0.028072351589798927,0.028065841645002365,0.16715393756602026,0.16713455215958106,0.7080658674240112,11.304902076721191,0.008352317847311497,6.990421551046893
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,0,ordinal_kappa_3000,ae5eda1e4664e699,standard,23,3.534797146068596,57.10589858697323,0.016783385947337182,3402.52549552038,3.53180138810677,9371.10108655753,-14.356024497575124,2849.9800824108183,0.0,3000.0,3000.0000000002788,51000,23,137985,37,0.026693088933825493,0.02826448157429695,0.028862882405519485,0.1677249745538596,0.16949115752733768,2.967822790145874,13.325672149658203,0.00836278311908245,8.847279767040163
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,1,ordinal_kappa_3000,ae5eda1e4664e699,standard,23,3.534797146068596,57.10589858697323,0.016783385947337182,3402.52549552038,3.53180138810677,9371.10108655753,-14.356024497575124,2849.9800824108183,0.0,3000.0,3000.0000000002788,51000,23,137985,22,0.02979150041937828,0.032686538994312286,0.031564079225063324,0.1803689126444068,0.17724490385195857,3.018810987472534,12.931255340576172,0.00829719752073288,5.8534551311749965
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,2,ordinal_kappa_3000,ae5eda1e4664e699,standard,23,3.534797146068596,57.10589858697323,0.016783385947337182,3402.52549552038,3.53180138810677,9371.10108655753,-14.356024497575124,2849.9800824108183,0.0,3000.0,3000.0000000002788,51000,23,137985,34,0.02639392390847206,0.029063062742352486,0.02837112359702587,0.17007790799263578,0.16804108750057978,2.8890836238861084,13.84859561920166,0.008323720656335354,8.267228731885552
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,3,ordinal_kappa_3000,ae5eda1e4664e699,standard,23,3.534797146068596,57.10589858697323,0.016783385947337182,3402.52549552038,3.53180138810677,9371.10108655753,-14.356024497575124,2849.9800824108183,0.0,3000.0,3000.0000000002788,51000,23,137985,16,0.032537080347537994,0.034037213772535324,0.03401486203074455,0.18405778898936287,0.18399734338922347,1.7780076265335083,12.358612060546875,0.008293285965919495,4.971449720906094
ordinal_kappa,A,diamond,regression,mlp,AdamW,0.0001,4,ordinal_kappa_3000,ae5eda1e4664e699,standard,23,3.534797146068596,57.10589858697323,0.016783385947337182,3402.52549552038,3.53180138810677,9371.10108655753,-14.356024497575124,2849.9800824108183,0.0,3000.0,3000.0000000002788,51000,23,137985,40,0.025586644187569618,0.028069917112588882,0.027362091466784477,0.1671466829047148,0.16502579456494892,1.4235919713974,13.321066856384277,0.008352205157279968,8.917526231147349
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,0,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.0804162080625117,0.061689967669389376,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928555,1.0040059693246546,0.0,1.0,1.0000000000000007,51000,23,797185,27,0.018489032983779907,0.022652143612504005,0.02370976097881794,0.15015225227781848,0.15361754233991753,1.835063099861145,9.144759178161621,0.008362937718629837,8.447355524869636
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,1,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.0804162080625117,0.061689967669389376,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928555,1.0040059693246546,0.0,1.0,1.0000000000000007,51000,23,797185,25,0.01862751692533493,0.022471264004707336,0.023207874968647957,0.14955155740206028,0.15198295416536567,1.1598039865493774,9.30339241027832,0.008297289721667767,7.932615675032139
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,2,ordinal_kappa_1,ae5eda1e4664e699,standard,23,17.293994282626116,2.0804162080625117,0.061689967669389376,33.723736397657675,1.527935685970167,22.958524992882843,-14.356015518928555,1.0040059693246546,0.0,1.0,1.0000000000000007,51000,23,797185,31,0.017483999952673912,0.021711667999625206,0.02207629755139351,0.14700218319588565,0.14823144690221302,1.687997579574585,9.217462539672852,0.008323702029883862,9.422619357937947
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,0,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,797185,34,0.02438901737332344,0.025392379611730576,0.026432687416672707,0.15897502051734946,0.1621988849655125,1.3400437831878662,10.806227684020996,0.00836277473717928,9.795762991998345
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,1,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,797185,15,0.027185766026377678,0.02826204150915146,0.02861139550805092,0.16771773475866336,0.16875113747585235,1.2503995895385742,10.217567443847656,0.008297157473862171,5.558586107799783
ordinal_kappa,A,diamond,regression,resnet,AdamW,0.0001,2,ordinal_kappa_1000,ae5eda1e4664e699,standard,23,3.8005219108157897,32.97113165957706,0.02892185958484233,1140.0073208590265,3.0569076402824984,3194.515375306212,-14.35604154730928,950.0015345144893,0.0,1000.0,1000.000000000005,51000,23,797185,35,0.02329574152827263,0.02441192790865898,0.02534887194633484,0.1558756448678995,0.15883877262623347,0.787907600402832,10.90791130065918,0.008323579095304012,9.788245232077315
