dataset,problem_type,model,model_seed,orbit_member,condition,function_matched,optimizer,momentum,weight_decay,epoch,split,initial_max_logit_difference,reference_rmse,reference_mae,transformed_rmse,transformed_mae,prediction_rmse_normalized,prediction_pearson,prediction_spearman,reference_log_loss,reference_accuracy,reference_roc_auc,transformed_log_loss,transformed_accuracy,transformed_roc_auc,probability_rmse,probability_mad,js_divergence,label_flip_rate
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.6763806343078613e-08,,,,,,,,0.5982191911428972,0.7,0.7046130952380953,0.5984173302500899,0.7,0.6958705357142857,0.0018940911017012,0.0015082709884391,2.1836215593213343e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,2,test,1.6763806343078613e-08,,,,,,,,0.6019370313369508,0.7,0.6469047619047619,0.6017913470515662,0.7,0.6457142857142858,0.0018079217856625,0.0014023607262061,1.988283561985901e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.6763806343078613e-08,,,,,,,,0.5627147699596611,0.7,0.7782738095238096,0.5629187362127932,0.7,0.7697172619047619,0.0037328237935927,0.0030183390761958,8.342074344277693e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,5,test,1.6763806343078613e-08,,,,,,,,0.564398187124057,0.7,0.7734523809523809,0.5635734390743599,0.7,0.7697619047619048,0.0040341004420673,0.0033655994180024,9.683391998086569e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.6763806343078613e-08,,,,,,,,0.4914839123330271,0.725,0.7948288690476191,0.4955330038573331,0.725,0.7907366071428572,0.0136943750393134,0.0101671316776338,0.0001282810241128,0.0125
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,10,test,1.6763806343078613e-08,,,,,,,,0.486053703901339,0.765,0.8065476190476192,0.4862914944099954,0.76,0.805,0.0150006640952111,0.0110625848462988,0.0001483475081868,0.005
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.6763806343078613e-08,,,,,,,,0.510226952566799,0.7125,0.7836681547619048,0.5111270002159496,0.73125,0.7816220238095238,0.0128246077101906,0.0080502695138342,0.0001238358262282,0.01875
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,20,test,1.6763806343078613e-08,,,,,,,,0.5458316985198352,0.76,0.7628571428571428,0.5452616140352591,0.75,0.7625000000000002,0.011387003778126,0.0076188653350619,0.0001063143047964,0.01
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.6763806343078613e-08,,,,,,,,1.8463084216000016,0.7875,0.7838541666666666,1.8502553090386047,0.76875,0.7826450892857142,0.0879855026875697,0.0288206940355447,0.0069619376614178,0.01875
credit-g,classification,controlled_mlp,1,3,matched_adamw,True,adamw,0.0,0.0001,final,test,1.6763806343078613e-08,,,,,,,,3.154030573870226,0.71,0.7241666666666666,3.2951683946443597,0.705,0.7242261904761905,0.0963154280716542,0.0228476265323222,0.0067642029902697,0.015
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.6763806343078613e-08,,,,,,,,0.6918529252144389,0.55,0.5340401785714286,0.6918529252197472,0.55,0.5340401785714286,4.704721354625944e-09,7.442530147727665e-10,1.0719376162079933e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.6763806343078613e-08,,,,,,,,0.6915280056834459,0.67,0.6008333333333333,0.6915280062829519,0.67,0.6008333333333333,5.37139406543738e-09,1.0429798358302375e-09,1.428751121016341e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.6763806343078613e-08,,,,,,,,0.6367268160801469,0.7,0.6737351190476191,0.6369127265937141,0.7,0.6728050595238095,0.0003904984106582,0.0003157321320572,7.819569858936331e-08,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.6763806343078613e-08,,,,,,,,0.6377272823549002,0.7,0.6100595238095239,0.6378592512783076,0.7,0.6078571428571429,0.0003622062060368,0.0002887792883368,6.719979212714799e-08,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,validation,1.6763806343078613e-08,,,,,,,,0.5982191919858988,0.7,0.7046130952380953,0.5984173289409519,0.7,0.6958705357142857,0.0018940933314889,0.0015082741764814,2.18362809868496e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,test,1.6763806343078613e-08,,,,,,,,0.6019370390895376,0.7,0.6469047619047619,0.6017913493138213,0.7,0.6457142857142858,0.0018079228805405,0.0014023608641413,1.9882871756578365e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,validation,1.6763806343078613e-08,,,,,,,,0.5627146698412308,0.7,0.7782738095238096,0.562918643536138,0.7,0.7697172619047619,0.0037328228523684,0.0030183353754895,8.342067399124414e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,test,1.6763806343078613e-08,,,,,,,,0.5643980830447107,0.7,0.7734523809523809,0.5635733504806056,0.7,0.7697619047619048,0.0040340991442623,0.0033655980728361,9.683379899870814e-06,0.0
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,validation,1.6763806343078613e-08,,,,,,,,0.4914839379765494,0.725,0.7948288690476191,0.495532996641775,0.725,0.7907366071428572,0.0136943769181386,0.0101671293128868,0.0001282811552517,0.0125
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,test,1.6763806343078613e-08,,,,,,,,0.4860537700998759,0.765,0.8065476190476192,0.4862915556626536,0.76,0.805,0.0150006792931429,0.011062591044209,0.0001483479288972,0.005
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,validation,1.6763806343078613e-08,,,,,,,,0.5102272197365838,0.7125,0.7836681547619048,0.511127232210464,0.73125,0.7816220238095238,0.0128245968865068,0.008050264021059,0.0001238356669704,0.01875
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,test,1.6763806343078613e-08,,,,,,,,0.545832129186966,0.76,0.7628571428571428,0.545262019959375,0.75,0.7625000000000002,0.0113869895890213,0.0076188544307197,0.0001063141767702,0.01
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,validation,1.6763806343078613e-08,,,,,,,,1.845495558622591,0.7875,0.7838541666666667,1.8503191655844369,0.76875,0.7826450892857142,0.0880704826470518,0.0288432149755326,0.0069653138549734,0.01875
credit-g,classification,controlled_mlp,1,3,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,test,1.6763806343078613e-08,,,,,,,,3.1530578834497787,0.71,0.724047619047619,3.29529842231124,0.705,0.7242261904761905,0.0964739984848569,0.0229145594299672,0.0067849250022471,0.015
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,0,validation,1.6763806343078613e-08,,,,,,,,0.6918529252144389,0.55,0.5340401785714286,0.6918529252197472,0.55,0.5340401785714286,4.704721354625944e-09,7.442530147727665e-10,1.0719376162079933e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,0,test,1.6763806343078613e-08,,,,,,,,0.6915280056834459,0.67,0.6008333333333333,0.6915280062829519,0.67,0.6008333333333333,5.37139406543738e-09,1.0429798358302375e-09,1.428751121016341e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,1,validation,1.6763806343078613e-08,,,,,,,,0.6912785244875396,0.61875,0.5347842261904763,0.6912785228221833,0.61875,0.5347842261904763,6.343531450398633e-09,8.381050436989668e-10,1.9604590545766518e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,1,test,1.6763806343078613e-08,,,,,,,,0.6909555672550628,0.67,0.6008333333333333,0.69095556785241,0.67,0.6008333333333333,3.6488856655074e-09,4.4733418747000543e-10,6.7955953886557115e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,2,validation,1.6763806343078613e-08,,,,,,,,0.6900336758188393,0.69375,0.5359002976190477,0.6900336760019077,0.69375,0.5359002976190477,3.888813915251498e-09,6.504836530529801e-10,8.08153389478801e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,2,test,1.6763806343078613e-08,,,,,,,,0.6897148664276536,0.685,0.6005952380952382,0.6897148653869345,0.685,0.6005952380952382,6.5639823171812546e-09,1.563275386917695e-09,2.1687088702727493e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,5,validation,1.6763806343078613e-08,,,,,,,,0.6841282312811823,0.7,0.5381324404761906,0.6841282287329381,0.7,0.5381324404761906,7.222519306350729e-09,1.673455463264972e-09,2.5232410137434105e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,5,test,1.6763806343078613e-08,,,,,,,,0.6838296609829078,0.7,0.6021428571428571,0.6838296603193996,0.7,0.6021428571428571,7.547211154742885e-09,1.781736402722833e-09,2.765965047438496e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,10,validation,1.6763806343078613e-08,,,,,,,,0.6724292584316445,0.7,0.5500372023809524,0.6724292597356845,0.7,0.5500372023809524,7.4159411124530845e-09,1.6656552158378354e-09,3.0663008503959845e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,10,test,1.6763806343078613e-08,,,,,,,,0.6721733049288734,0.7,0.6061904761904762,0.6721733060619377,0.7,0.6061904761904762,5.843171186871819e-09,1.3658046638109764e-09,1.844287278280428e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,20,validation,1.6763806343078613e-08,,,,,,,,0.6526773411735743,0.7,0.5719866071428572,0.6526773409673565,0.7,0.5719866071428572,4.363771366196588e-09,9.530405058882918e-10,8.775921154849669e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,20,test,1.6763806343078613e-08,,,,,,,,0.6525019771262092,0.7,0.6151190476190477,0.6525019777709562,0.7,0.6151190476190477,7.751399817389133e-09,2.1623549785465547e-09,2.856734766075972e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,final,validation,1.6763806343078613e-08,,,,,,,,0.6116939499133375,0.7,0.6694568452380952,0.6116939484851666,0.7,0.6694568452380952,1.2044583315716168e-08,5.088993278515308e-09,9.415706372813218e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_momentum,True,sgd,0.9,0.0001,final,test,1.6763806343078613e-08,,,,,,,,0.6118402646972956,0.7,0.6495238095238096,0.6118402618958555,0.7,0.6495238095238096,1.1742997132958064e-08,4.763025881343586e-09,8.344528820438803e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,0,validation,1.6763806343078613e-08,,,,,,,,0.6918529252144389,0.55,0.5340401785714286,0.6918529252197472,0.55,0.5340401785714286,4.704721354625944e-09,7.442530147727665e-10,1.0719376162079933e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,0,test,1.6763806343078613e-08,,,,,,,,0.6915280056834459,0.67,0.6008333333333333,0.6915280062829519,0.67,0.6008333333333333,5.37139406543738e-09,1.0429798358302375e-09,1.428751121016341e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,1,validation,1.6763806343078613e-08,,,,,,,,0.6915432809991756,0.575,0.5344122023809524,0.6915432804361357,0.575,0.5344122023809524,3.909189583219298e-09,6.528188184473649e-10,7.641506337787387e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,1,test,1.6763806343078613e-08,,,,,,,,0.6912193918186338,0.68,0.6005952380952381,0.6912193909253921,0.68,0.6006547619047619,3.950698635950275e-09,7.466271911837906e-10,7.664564690126066e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,2,validation,1.6763806343078613e-08,,,,,,,,0.6912409432210922,0.63125,0.5347842261904763,0.6912409424888862,0.63125,0.5347842261904763,6.228916977620212e-09,1.4900867484346492e-09,1.8704877427639284e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,2,test,1.6763806343078613e-08,,,,,,,,0.6909180814819321,0.67,0.6008333333333333,0.6909180817783533,0.67,0.6008333333333333,5.3662109647497215e-09,1.3414999200378475e-09,1.411954083373061e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,5,validation,1.6763806343078613e-08,,,,,,,,0.6903562379731618,0.6875,0.535342261904762,0.6903562388997881,0.6875,0.535342261904762,4.58113021323377e-09,8.423399838752842e-10,1.0494361673526189e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,5,test,1.6763806343078613e-08,,,,,,,,0.6900363312968841,0.675,0.6008333333333333,0.6900363317487416,0.675,0.6008333333333333,6.730015296192259e-09,1.4130365477704743e-09,2.3486987319082326e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,10,validation,1.6763806343078613e-08,,,,,,,,0.6888548708278422,0.7,0.5362723214285714,0.6888548719161408,0.7,0.5362723214285714,4.0266595604418385e-09,5.51371870556594e-10,8.288840638455615e-18,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,10,test,1.6763806343078613e-08,,,,,,,,0.6885400782166607,0.7,0.6008333333333333,0.6885400785119475,0.7,0.6008333333333333,6.3163710625549425e-09,1.191966694236157e-09,1.994454523081164e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,20,validation,1.6763806343078613e-08,,,,,,,,0.6860254383725213,0.7,0.5377604166666666,0.6860254394747867,0.7,0.5377604166666666,5.947302291564888e-09,9.214448315475463e-10,1.7514871306785158e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,20,test,1.6763806343078613e-08,,,,,,,,0.6857201063869224,0.7,0.6013095238095238,0.685720108043123,0.7,0.6013095238095238,7.523893236792981e-09,1.7145593900202983e-09,2.817888806515798e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,final,validation,1.6763806343078613e-08,,,,,,,,0.6665964629523015,0.7,0.5576636904761906,0.6665964624444676,0.7,0.5576636904761906,4.96078252154598e-09,1.0704466263042334e-09,1.2148791420206237e-17,0.0
credit-g,classification,controlled_mlp,1,3,matched_sgd_plain,True,sgd,0.0,0.0,final,test,1.6763806343078613e-08,,,,,,,,0.6663620744955638,0.7,0.6085714285714285,0.6663620744962659,0.7,0.6085714285714285,8.178447035567695e-09,2.225390182686304e-09,3.5307173668113364e-17,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,0,validation,0.01808413118124,,,,,,,,0.6918529252144389,0.55,0.5340401785714286,0.6909894004581492,0.68125,0.5998883928571429,0.0015049885729203,0.0012729308424532,1.1325204486859017e-06,0.23125
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,0,test,0.01808413118124,,,,,,,,0.6915280056834459,0.67,0.6008333333333333,0.6907970703613262,0.665,0.6223809523809524,0.0014754996283658,0.0012440025754407,1.088575654421715e-06,0.185
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,1,validation,0.01808413118124,,,,,,,,0.6367268556632731,0.7,0.6737351190476191,0.6365004162585579,0.7,0.6404389880952381,0.0046545516935062,0.0035364773580088,1.1166910825331774e-05,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,1,test,0.01808413118124,,,,,,,,0.6377273221587555,0.7,0.6100595238095239,0.6370990690848101,0.7,0.6161904761904762,0.0043454731103514,0.0034255809319716,9.718377795555044e-06,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,2,validation,0.01808413118124,,,,,,,,0.5982191911428972,0.7,0.7046130952380953,0.600937981098805,0.7,0.6679687500000001,0.0092450709972172,0.0071833757396153,5.358513256179495e-05,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,2,test,0.01808413118124,,,,,,,,0.6019370313369508,0.7,0.6469047619047619,0.6021357319080667,0.7,0.6421428571428572,0.0091720019244683,0.0070848461369037,5.180790112566734e-05,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,5,validation,0.01808413118124,,,,,,,,0.5627147699596611,0.7,0.7782738095238096,0.5689102803653932,0.7,0.7637648809523809,0.0190936232165423,0.0145967985275753,0.0002119324473397,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,5,test,0.01808413118124,,,,,,,,0.564398187124057,0.7,0.7734523809523809,0.5660286778938733,0.7,0.7814285714285714,0.0174337058197179,0.0137576379705149,0.0001771524943407,0.0
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,10,validation,0.01808413118124,,,,,,,,0.4914839123330271,0.725,0.7948288690476191,0.508005754412999,0.7375,0.7788318452380952,0.0427858658411897,0.0304974520224619,0.0011464143115855,0.025
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,10,test,0.01808413118124,,,,,,,,0.486053703901339,0.765,0.8065476190476192,0.4846863020865815,0.76,0.8064285714285715,0.0419928460400333,0.028982059517362,0.0011363247368933,0.045
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,20,validation,0.01808413118124,,,,,,,,0.510226952566799,0.7125,0.7836681547619048,0.511268548463086,0.7125,0.7808779761904762,0.0243967505525201,0.0167638274303759,0.0004069003530914,0.025
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,20,test,0.01808413118124,,,,,,,,0.5458316985198352,0.76,0.7628571428571428,0.545064144668153,0.76,0.7589285714285715,0.0204969924460202,0.0139590782623879,0.0003032029195314,0.01
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,final,validation,0.01808413118124,,,,,,,,1.8463084216000016,0.7875,0.7838541666666666,1.8896594517191607,0.775,0.7738095238095238,0.2792766596593535,0.1087184271675685,0.0537190578315628,0.1
credit-g,classification,controlled_mlp,1,3,ordinary_adamw,False,adamw,0.0,0.0001,final,test,0.01808413118124,,,,,,,,3.154030573870226,0.71,0.7241666666666666,3.0784625100407568,0.72,0.7202380952380952,0.1983866838995932,0.0607626893510266,0.0280342700408704,0.06
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,0,validation,1.3969838619232178e-08,,,,,,,,0.6908490724646936,0.6875,0.5935639880952381,0.6908490722836105,0.6875,0.5935639880952381,2.6255354347669837e-09,2.7916061962063307e-10,3.4469457988153092e-18,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,0,test,1.3969838619232178e-08,,,,,,,,0.6905280357332023,0.68,0.6825000000000001,0.690528035580741,0.68,0.6825000000000001,5.257637723193164e-09,9.676762435795183e-10,1.3544215368168368e-17,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,1,validation,1.3969838619232178e-08,,,,,,,,0.6377866179159358,0.7,0.656063988095238,0.6377960078630422,0.7,0.6573660714285715,0.0004318813438219,0.000367229993491,9.571383533496127e-08,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,1,test,1.3969838619232178e-08,,,,,,,,0.6374155795292528,0.7,0.6870238095238094,0.6374727224751138,0.7,0.6858333333333334,0.0004203557241629,0.0003508583211871,9.064895931443598e-08,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,2,validation,1.3969838619232178e-08,,,,,,,,0.5981689476171907,0.7,0.6958705357142857,0.5979932576217876,0.7,0.6915922619047619,0.0016009267802375,0.0013926887511286,1.5710596009652934e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,2,test,1.3969838619232178e-08,,,,,,,,0.5977232117812086,0.7,0.7114285714285714,0.5976714928942388,0.7,0.7095238095238096,0.0015997839849605,0.0013802462565208,1.5617654791021715e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,5,validation,1.3969838619232178e-08,,,,,,,,0.5581922845455978,0.7,0.7996651785714286,0.55825750491307,0.7,0.7920386904761906,0.0032076660204543,0.0026452064632878,6.129618825288863e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,5,test,1.3969838619232178e-08,,,,,,,,0.5550572605691594,0.7,0.8173809523809523,0.5546521168152833,0.7,0.8148809523809524,0.0033174879750644,0.0025981643977113,6.434864598730103e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,10,validation,1.3969838619232178e-08,,,,,,,,0.473389936465799,0.75,0.8152901785714285,0.4773193087771472,0.7375,0.8111979166666666,0.0125886679750711,0.0086760942208382,0.0001054470791859,0.025
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,10,test,1.3969838619232178e-08,,,,,,,,0.4906803187663125,0.77,0.8078571428571427,0.4927143308511699,0.78,0.8071428571428572,0.0112304873868932,0.007642085251139,8.592607021608355e-05,0.02
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,20,validation,1.3969838619232178e-08,,,,,,,,0.5106475096749835,0.73125,0.7914806547619048,0.5129637829855346,0.73125,0.7912946428571429,0.0112653166865038,0.0068629646520509,9.446214400633177e-05,0.0125
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,20,test,1.3969838619232178e-08,,,,,,,,0.577235313343199,0.75,0.7561904761904761,0.5787364699265768,0.75,0.7561904761904761,0.0095160648507401,0.0062548382365006,8.696244453689961e-05,0.01
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,final,validation,1.3969838619232178e-08,,,,,,,,1.232795457581124,0.775,0.7899925595238095,1.1116006787477677,0.78125,0.7857142857142858,0.0919082740153683,0.0373366940738525,0.005967744582261,0.04375
credit-g,classification,controlled_mlp,2,0,matched_adamw,True,adamw,0.0,0.0001,final,test,1.3969838619232178e-08,,,,,,,,2.1854253471047738,0.69,0.7175595238095238,1.9844692451626853,0.695,0.7082142857142857,0.0672218785767905,0.0209424023759678,0.003264161592479,0.025
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,validation,1.3969838619232178e-08,,,,,,,,0.6908490724646936,0.6875,0.5935639880952381,0.6908490722836105,0.6875,0.5935639880952381,2.6255354347669837e-09,2.7916061962063307e-10,3.4469457988153092e-18,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,0,test,1.3969838619232178e-08,,,,,,,,0.6905280357332023,0.68,0.6825000000000001,0.690528035580741,0.68,0.6825000000000001,5.257637723193164e-09,9.676762435795183e-10,1.3544215368168368e-17,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,validation,1.3969838619232178e-08,,,,,,,,0.6377865771015454,0.7,0.656063988095238,0.6377959634650978,0.7,0.6573660714285715,0.0004318795863012,0.0003672296059757,9.571306102280992e-08,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,1,test,1.3969838619232178e-08,,,,,,,,0.6374155360665571,0.7,0.6870238095238094,0.6374726782292375,0.7,0.6858333333333334,0.0004203564873192,0.0003508571508636,9.064929618471068e-08,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,validation,1.3969838619232178e-08,,,,,,,,0.5981689368089251,0.7,0.6958705357142857,0.59799324722587,0.7,0.6915922619047619,0.0016009214927913,0.0013926838224002,1.5710507794586928e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,2,test,1.3969838619232178e-08,,,,,,,,0.5977231984625964,0.7,0.7114285714285714,0.5976714785073479,0.7,0.7095238095238096,0.0015997855160896,0.0013802498114987,1.5617696389084342e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,validation,1.3969838619232178e-08,,,,,,,,0.5581921854639589,0.7,0.7996651785714286,0.5582573986829791,0.7,0.7920386904761906,0.0032076721547025,0.0026452119613128,6.129642611907073e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,5,test,1.3969838619232178e-08,,,,,,,,0.5550571474912239,0.7,0.8173809523809523,0.5546520015989341,0.7,0.8148809523809524,0.0033174895795085,0.0025981662394299,6.434872269751649e-06,0.0
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,validation,1.3969838619232178e-08,,,,,,,,0.4733899526292199,0.75,0.8152901785714285,0.4773193305713706,0.7375,0.8111979166666666,0.0125886885729073,0.0086761059182394,0.0001054474102142,0.025
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,10,test,1.3969838619232178e-08,,,,,,,,0.4906805327786253,0.77,0.8078571428571427,0.4927145301173966,0.78,0.8071428571428572,0.0112304998197623,0.0076420901356484,8.592630727320664e-05,0.02
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,validation,1.3969838619232178e-08,,,,,,,,0.5106478440904383,0.73125,0.7914806547619048,0.5129641217357213,0.73125,0.7912946428571429,0.0112653128116267,0.0068629656118499,9.44620645639529e-05,0.0125
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,20,test,1.3969838619232178e-08,,,,,,,,0.5772361088369117,0.75,0.7561904761904761,0.578737298386674,0.75,0.7561904761904761,0.0095160363320145,0.0062548234212118,8.696203022593747e-05,0.01
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,validation,1.3969838619232178e-08,,,,,,,,1.232760353393099,0.775,0.7899925595238095,1.1116455220313626,0.78125,0.7857142857142858,0.0919133383267184,0.0373327737341088,0.0059678708169701,0.04375
credit-g,classification,controlled_mlp,2,0,matched_adamw_no_weight_decay,True,adamw,0.0,0.0,final,test,1.3969838619232178e-08,,,,,,,,2.185390759094823,0.69,0.7175595238095238,1.9845408604358403,0.695,0.7082142857142857,0.0672250497406482,0.0209440255184788,0.0032641951439346,0.025
